מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,"NAV
(במטבע הדיווח של קרן ההשקעה)","שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
659,12152,HarbourVest,ריק במקור,ריק במקור,"Insight Venture Partners X, L.P.",62175,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2018-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,8.623210718958497,28.50833463687679,7.499999999999999e-07,0.001048674505124909,6.420021092664261e-05
659,12152,HarbourVest,ריק במקור,ריק במקור,Investindustrial VII L.P.,62176,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2019-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,4.490312411183231,14.844972831371763,1.28e-06,0.000546069938346879,3.343058790047782e-05
659,12152,HarbourVest,ריק במקור,ריק במקור,"Kelso Investment Associates X, L.P.",62177,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2018-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,7.558261425359145,24.987612272237335,1.68e-06,0.0009191652991173228,5.627161315679534e-05
659,12152,HarbourVest,ריק במקור,ריק במקור,Paragon Fund III Feeder Limited,62178,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2019-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,3.086394761380224,10.203621081123021,3.68e-06,0.00037533856060071257,2.2978354715124856e-05
659,12152,HarbourVest,ריק במקור,ריק במקור,"Sun Capital Partners VII, L.P.",62179,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2019-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,2.629390666941922,8.692765544909994,2.2e-06,0.00031976198266536244,1.9575937655690882e-05
659,12152,HarbourVest,ריק במקור,ריק במקור,"Thoma Bravo Discover Fund II, L.P.",621710,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2018-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,4.45662686298396,14.73360840902497,1.6000000000000001e-06,0.0005419734159796279,3.3179797403752724e-05
659,12152,HarbourVest,ריק במקור,ריק במקור,Migdal HarbourVest Tranche B,6217,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2016-06-28 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,-3.111017572911885,-10.285024096046692,0.00031132,-0.0003783329574140688,-2.316167270948445e-05
659,12152,Qumra,ריק במקור,ריק במקור,Qumra MS LP Minute Media,8311,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2021-03-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.02074067558080274,0.06856867347013386,0.00027671,2.5222876269085963e-06,1.5441530891981097e-07
659,12152,Qumra,ריק במקור,ריק במקור,"AT-BAY, Inc.",84032,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,4.428848698440704,14.641773797044968,2.95e-06,0.0005385952945460842,3.2972987657249464e-05
659,12152,Qumra,ריק במקור,ריק במקור,Augury Inc.,84034,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2022-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,2.7492699098453537,9.089086321948738,2.13e-06,0.0003343405787154527,2.0468444278914864e-05
659,12152,Qumra,ריק במקור,ריק במקור,R Software Inc.,84035,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2022-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.10314878669196463,0.3410098888036351,2.07e-06,1.2543993921036342e-05,7.679475868416696e-07
659,12152,Qumra,ריק במקור,ריק במקור,QUMRA OPPORTUNITY FUND I,8403,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2021-04-28 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.17924596692080957,0.5925871666401964,0.0001959,2.1798223629518204e-05,1.3344946863893705e-06
659,12152,VINTAGE,ריק במקור,ריק במקור,General Catalyst Group XI -Endurance,87251,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,3.399249943297717,11.237920312542252,1.16e-06,0.0004133850915003675,2.530757631519983e-05
659,12152,VINTAGE,ריק במקור,ריק במקור,General Catalyst Group XI - Ignition,87252,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,2.3223440627499023,7.677669471451177,2e-06,0.0002824218368431761,1.7289961191019972e-05
659,12152,VINTAGE,ריק במקור,ריק במקור,Creandum VI Select,87253,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,1.431068643801344,4.731112936407243,3.39e-06,0.00017403322854429854,1.0654373617538969e-05
659,12152,VINTAGE,ריק במקור,ריק במקור,Andreessen Horowitz LSV Fund III,87254,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,4.254464626483838,14.065260055155566,7.6e-07,0.0005173883292612187,3.167469000840923e-05
659,12152,VINTAGE,ריק במקור,ריק במקור,Andreessen Horowitz Fund VIII,87255,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,2.751450478498395,9.096295281915692,7.6e-07,0.0003346057591485473,2.048467871548702e-05
659,12152,VINTAGE,ריק במקור,ריק במקור,Spark Capital Growth Fund IV,87256,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,6.4364412173795635,21.278874664656836,3.1e-06,0.0007827399826333255,4.791960874436485e-05
659,12152,VINTAGE,ריק במקור,ריק במקור,Point Nine Annex II GmbH & Co. KG,87257,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.4623969228033509,1.528684226787878,6.01e-06,5.623240345107222e-05,3.442566921221084e-06
659,12152,VINTAGE,ריק במקור,ריק במקור,Spark Capital VII,87258,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,2.5868648729157186,8.552175269859365,3.06e-06,0.0003145903920062791,1.9259331111413488e-05
659,12152,VINTAGE,ריק במקור,ריק במקור,General Catalyst Group XI - Creation,87259,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,2.272059300275083,7.511428046709424,1.9e-06,0.0002763066727677268,1.6915588760321746e-05
659,12152,VINTAGE,ריק במקור,ריק במקור,Point Nine VI,872510,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.7212825883658819,2.3845602371376056,6.3100000000000006e-06,8.771566485634492e-05,5.369982923993444e-06
659,12152,VINTAGE,ריק במקור,ריק במקור,Vintage Co Invest III,8725,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2021-09-30 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.32521734342920633,1.075168537376956,0.0008267099999999999,3.954990174702026e-05,2.4212584761791785e-06
659,12152,CDPQ,ריק במקור,ריק במקור,Aachen,91231,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2024-09-01 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,130.07703373448965,504.78994481343403,1.25e-06,0.01856861694349929,0.0011367770633907903
659,12152,CDPQ,ריק במקור,ריק במקור,NCA CO-INVEST L.P,9123,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2024-09-01 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,3.1897862655103606,12.378603560566056,0.00042306000000000006,0.00045534494134295676,2.787637263586905e-05
659,12152,Greenfield Partners II L.P,ריק במקור,ריק במקור,Greenfield Partners FloLIVE Co invest,9721,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-07-09 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.4319853614354453,1.4281436049055825,0.00035284000000000004,5.2534032843306764e-05,3.2161514110288574e-06
659,12152,Greenfield Partners,ריק במקור,ריק במקור,Greenfield Partners Silverfort Co Invest,9867,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-10-23 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.4726216344597615,1.5624871235239717,0.00038754999999999996,5.7475837571585785e-05,3.518690382238044e-06
659,12152,Greenfield Cities III LLC,ריק במקור,ריק במקור,Greenfield Partners Exodigo,9960,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2024-01-24 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,-1.036831688902917e-06,-3.4277655635130433e-06,0.00036898,-1.2608980502675377e-10,-7.71926087537775e-12
659,12152,VINTAGE,ריק במקור,ריק במקור,Creandum VII,102981,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2024-09-17 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.9361976156820631,3.0950693174449007,6.000000000000001e-08,0.00011385162711680599,6.970035449054602e-06
659,12152,VINTAGE,ריק במקור,ריק במקור,Vintage Co IV,10298,פנימי,סעיף מאזני,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2024-09-12 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.3301223843179369,1.0913846025550995,0.00132016,4.0146407096854536e-05,2.457776737175397e-06
659,12152,ION GLOBALTMT LTD,ריק במקור,ריק במקור,ION TECH FEEDER FUND,KYG4939W1188,ISIN,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2022-02-24 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,8.706,28.782,4.7e-05,0.001058741241498623,6.481649996139737e-05
659,14244,NOKED CAPITAL,ריק במקור,ריק במקור,Noked Long L.P,9680,פנימי,קרן גידור (HEDGE FUND),ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2023-08-20 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,1,1.88,1.88,1e-06,0.21857923497267762,0.00021744169208498358
659,14244,AGILITY EQUITY LIMITED PARTNERSHIP,ריק במקור,ריק במקור,AGILITY EQUITY LIMITED PARTNERSHIP,10432,פנימי,קרן גידור (HEDGE FUND),ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2024-12-01 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,1,1.042,1.042,4e-06,0.12114870363911175,0.0001205182144428473
659,14244,Idea Bond LP,ריק במקור,ריק במקור,Idea Bond LP,10739,פנימי,קרן גידור (HEDGE FUND),ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2025-05-04 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,1,2.227,2.227,2.8e-05,0.2589233810022091,0.0002575758767410949
659,14244,LUCID ALTERNATIVE FUND LP,ריק במקור,ריק במקור,LUCID ALTERNATIVE u 7/23,9628,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-06-26 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,0.154,0.508,3e-06,0.05906289966282991,5.875552105275089e-05
659,14244,LUCID ALTERNATIVE FUND LP,ריק במקור,ריק במקור,LUCID ALTERNATIVE U 8/23,9768,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-06-26 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,0.127,0.421,3e-06,0.0489477967678177,4.8693059770094726e-05
659,14244,Sphera Tech Fund LP,ריק במקור,ריק במקור,Sphera Tech Fund,10510,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2024-12-30 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,0.348,1.149,7e-06,0.1335891175444716,0.00013289388521576923
659,14244,מגדלור קרנות גידור בעמ,ריק במקור,ריק במקור,BENNU PHARMA,10808,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2025-06-17 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,0.104,0.344,2.2e-05,0.03999534937797931,3.978720323257146e-05
659,14244,ION GLOBALTMT LTD,ריק במקור,ריק במקור,ION TECH FEEDER FUND,KYG4939W1188,ISIN,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2022-02-24 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,0.312,1.03,2e-06,0.11975351703290317,0.00011913028874868782
659,15526,NOKED CAPITAL,ריק במקור,ריק במקור,Noked Long L.P,9680,פנימי,קרן גידור (HEDGE FUND),ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2023-08-20 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,1,24.073,24.073,1.6e-05,0.3117012598567933,0.0011435784528404406
659,15526,AGILITY EQUITY LIMITED PARTNERSHIP,ריק במקור,ריק במקור,AGILITY EQUITY LIMITED PARTNERSHIP,10432,פנימי,קרן גידור (HEDGE FUND),ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2024-12-01 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,1,13.347,13.347,5.7e-05,0.17281920472349188,0.0006340440165355942
659,15526,LUCID ALTERNATIVE FUND LP,ריק במקור,ריק במקור,LUCID ALTERNATIVE u 7/23,9628,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-06-26 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,1.968,6.507,4.4e-05,0.08425373230956482,0.000309112490866645
659,15526,LUCID ALTERNATIVE FUND LP,ריק במקור,ריק במקור,LUCID ALTERNATIVE U 8/23,9768,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-06-26 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,1.632,5.397,3.7e-05,0.06988126529502403,0.0002563823748589647
659,15526,Sphera Tech Fund LP,ריק במקור,ריק במקור,Sphera Tech Fund,10510,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2024-12-30 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,4.452,14.717,8.3e-05,0.19055819554324044,0.000699125330887416
659,15526,ION GLOBALTMT LTD,ריק במקור,ריק במקור,ION TECH FEEDER FUND,KYG4939W1188,ISIN,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2022-02-24 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,3.99,13.19,2.2e-05,0.17078634227188566,0.0006265857929200934
162,2112,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,2143,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
162,8603,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,0.0,0.0
