Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 54
,168,8812.0,,,,25000601.0,תאגיד,תשתיות - שלב תפעול,ישראל,,קלינטק,לא,כן,,2016-10-05,A1.il,מידרוג Moodys,מנפיק,ILS,6.16,משתנה,0.078,,,,0.0553,2040-07-07,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,459.2,114.79,1.0,0.52711,0.52711,,,,,1e-06,0.0,
,168,8812.0,,,,25000598.0,תאגיד,תשתיות - שלב תפעול,ישראל,,קלינטק,לא,כן,,2021-04-08,A1.il,מידרוג Moodys,מנפיק,ILS,7.04,קבועה,0.03,,,,0.0339,2040-07-07,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1206.79,116.21,1.0,1.40241,1.40241,,,,,4e-06,0.0,
,168,8812.0,,,,25000634.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,,השקעה ואחזקות,לא,לא,,2021-11-03,ilA,S&P מעלות,מנפיק,ILS,1.07,קבועה,0.0342,,,,0.0625,2026-11-03,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,409862.73,98.07,1.0,401.95238,401.95238,,,,,0.001376,4e-05,
,168,8812.0,,,,25000599.0,תאגיד,תשתיות - שלב תפעול,ישראל,,קלינטק,לא,כן,,2015-11-18,A1.il,מידרוג Moodys,מנפיק,ILS,6.16,משתנה,0.078,,,,0.0553,2040-07-07,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,119.01,114.79,1.0,0.13661,0.13661,,,,,0.0,0.0,
,168,8812.0,,,,25100365.0,תאגיד,,"חו""ל",,Real Estate Management & Development,לא,לא,,2025-09-08,ilA,S&P מעלות,מנפיק,GBP,2.52,קבועה,0.0725,,,,0.0849,2028-04-08,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,135527.94,101.57,4.4409,611.31534,137.65573,,,,,0.002093,6.1e-05,
,168,8812.0,,,,25100520.0,תאגיד,,"חו""ל",,Financial Services,לא,לא,,2023-05-01,NR,NR,NR,USD,0.9,משתנה,0.6,,,,0.767699999999999,2029-01-31,החוב לא נחות,,,,2023-05-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,13277.06,98.97,3.306,43.44185,13.14031,,,,,0.000148,4e-06,
,168,8812.0,,,,25100500.0,תאגיד,,"חו""ל",,Financial Services,לא,לא,,2023-05-01,AA+,פנימי,מנפיק,USD,0.72,קבועה,0.07,,,,0.0718,2027-03-31,החוב לא נחות,,,,2023-05-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,198231.15,101.27,3.306,663.67516,200.74869,,,,,0.002272,6.7e-05,
,168,8812.0,,,,98910.0,אחר,תשתיות - שלב הקמה,"חו""ל",,Independent Power and Renewable Electricity Producers,כן,לא,,2025-06-26,NR,NR,NR,USD,6.69,קבועה,0.11,,,,0.1128,2037-06-25,החוב לא נחות,,,,,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,388013.24,102.75,3.306,1318.04799,398.6836,,,,,0.004513,0.000133,
,168,8812.0,,,,94004.0,תאגיד,"נדל""ן מניב - משרדים","חו""ל",,Real Estate Management & Development,לא,לא,,2021-10-07,NR,NR,NR,USD,2.72,קבועה,0.075,,,,0.0666,2031-10-13,החוב לא נחות,,,,2024-03-31 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1262416.01,112.15,3.306,4680.63332,1415.79955,,,,,0.016028,0.000473,
,168,8812.0,,,,25100600.0,תאגיד,,"חו""ל",,Financial Services,לא,לא,,2023-05-08,BBB-,פנימי,מנפיק,USD,1.11,קבועה,0.095,,,,0.0535,2028-04-30,החוב לא נחות,,,,2023-05-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,367932.11,102.95,3.306,1252.26687,378.78611,,,,,0.004288,0.000126,
,168,8812.0,,,,25100510.0,תאגיד,,"חו""ל",,Financial Services,לא,לא,,2023-05-01,A,פנימי,מנפיק,USD,1.52,קבועה,0.07,,,,0.0633,2028-07-31,החוב לא נחות,,,,2023-05-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,124335.95,103.7,3.306,426.26369,128.93639,,,,,0.001459,4.3e-05,
,168,8812.0,,,,25100610.0,תאגיד,,"חו""ל",,Financial Services,לא,לא,,2023-05-08,NR,NR,NR,USD,1.38,משתנה,0.675,,,,0.4618,2029-01-31,החוב לא נחות,,,,2023-05-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,92141.59,85.93,3.306,261.76005,79.17727,,,,,0.000896,2.6e-05,
,168,8812.0,,,,25100359.0,תאגיד,תשתיות - שלב הקמה,"חו""ל",,Energy Equipment & Services,לא,כן,,2024-12-31,ilA-,S&P מעלות,מנפיק,USD,1.36,משתנה,0.0968912,,,,0.1511,2028-08-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,481998.57,102.04,3.306,1625.99441,491.83134,,,,,0.005568,0.000164,
,168,8812.0,,,,25100206.0,תאגיד,,"חו""ל",,Real Estate Management & Development,לא,לא,,2020-12-03,NR,NR,NR,USD,2.0877,קבועה,0.055,,,,0.1023,2027-12-31,החוב נחות,,,,2024-03-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,564170.1,94.96,3.306,1771.14297,535.73592,,,,,0.006065,0.000179,
,168,8812.0,,,,25100077.0,תאגיד,תשתיות - שלב תפעול,"חו""ל",,Energy Equipment & Services,לא,כן,,2019-01-17,BBB-,Fitch,מנפיק,USD,5.76,קבועה,0.0539,,,,0.057,2039-03-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,845097.8,98.75,3.306,2758.96965,834.53407,,,,,0.009448,0.000279,
,168,8812.0,,,,25100235.0,תאגיד,,"חו""ל",,Real Estate Management & Development,לא,לא,,2022-02-01,NR,NR,NR,USD,1.54,קבועה,0.096,,,,0.0438,2029-01-27,החוב נחות,,,,2024-03-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,352857.6,112.66,3.306,1314.2321,397.52937,,,,,0.0045,0.000132,
,168,8812.0,,,,25100333.0,תאגיד,תשתיות - שלב הקמה,"חו""ל",,Energy Equipment & Services,לא,כן,,2023-05-25,A-,S&P,מנפיק,USD,1.28,משתנה,0.051142,,,,0.1756,2028-08-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,107711.93,103.47,3.306,368.45214,111.44953,,,,,0.001261,3.7e-05,
,168,8812.0,,,,25100334.0,תאגיד,תשתיות - שלב הקמה,"חו""ל",,Energy Equipment & Services,לא,כן,,2023-05-25,A-,S&P,מנפיק,USD,1.4,משתנה,0.05178,,,,0.0907,2028-08-25,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,196734.11,100.01,3.306,650.46801,196.75378,,,,,0.002227,6.5e-05,
,168,8812.0,,,,25100238.0,תאגיד,"נדל""ן מניב - משרדים","חו""ל",,Real Estate Management & Development,לא,לא,,2022-04-14,ilA,S&P מעלות,מנפיק,GBP,2.37,קבועה,0.0441,,,,0.0478,2028-04-08,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,388549.87,101.34,4.4409,1748.63295,393.75644,,,,,0.005988,0.000176,
,168,8812.0,,,,25100338.0,תאגיד,תשתיות - שלב תפעול,"חו""ל",,Energy Equipment & Services,לא,כן,,2023-04-04,ilBBB,S&P מעלות,מנפיק,USD,1.62,משתנה,0.051116,,,,0.0873,2028-12-28,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,251362.62,100.92,3.306,838.65006,253.67515,,,,,0.002871,8.4e-05,
,168,8812.0,,,,25100361.0,תאגיד,,"חו""ל",,Real Estate Management & Development,לא,לא,,2025-04-09,ilA,S&P מעלות,מנפיק,GBP,2.51,קבועה,0.076352,,,,0.0849,2028-04-08,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,72864.49,101.98,4.4409,329.99085,74.3072,,,,,0.00113,3.3e-05,
,168,8812.0,,,,25100335.0,תאגיד,תשתיות - שלב הקמה,"חו""ל",,Energy Equipment & Services,לא,כן,,2023-05-25,A-,S&P,מנפיק,USD,1.28,משתנה,0.057012,,,,0.1756,2028-08-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,197225.94,103.47,3.306,674.65438,204.06968,,,,,0.00231,6.8e-05,
,665,12154.0,,,,25000976.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-11-28,A1.il,מידרוג Moodys,מנפיק,ILS,3.3,משתנה,0.069,,,,0.0639,2029-05-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,31708.81,100.49,1.0,31.86418,31.86418,,,,,0.000512,3.9e-05,
,665,12154.0,,,,25000979.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-11-25,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0641,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,59415.24,99.79,1.0,59.29046,59.29046,,,,,0.000953,7.3e-05,
,665,12154.0,,,,25000978.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2024-11-26,A-,פנימי,מנפיק,ILS,3.5,משתנה,0.069,,,,0.0649,2030-11-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,632131.47,101.62,1.0,642.372,642.372,,,,,0.010329,0.000801,
,665,12154.0,,,,25000980.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-12-08,NR,NR,NR,ILS,3.74,קבועה,0.051228,,,,0.0537,2029-11-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2213.66,102.24,1.0,2.26325,2.26325,,,,,3.6e-05,2e-06,
,665,12154.0,,,,25000977.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-11-28,NR,NR,NR,ILS,7.9,קבועה,0.0502,,,,0.0513,2045-03-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,117079.53,101.08,1.0,118.34399,118.34399,,,,,0.001903,0.000147,
,665,12154.0,,,,25000982.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-12-16,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.062,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,29466.65,100.12,1.0,29.50201,29.50201,,,,,0.000474,3.6e-05,
,665,12154.0,,,,25000974.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-11-25,A1.il,מידרוג Moodys,מנפיק,ILS,9.33,משתנה,0.067,,,,0.0532,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,32605.28,104.55,1.0,34.08882,34.08882,,,,,0.000548,4.2e-05,
,665,12154.0,,,,25000969.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-10-15,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.0588,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,31598.64,100.53,1.0,31.76611,31.76611,,,,,0.00051,3.9e-05,
,665,12154.0,,,,25000971.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-11-04,NR,NR,NR,ILS,3.4,קבועה,0.05176,,,,0.051,2029-10-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1427.81,103.84,1.0,1.48264,1.48264,,,,,2.3e-05,1e-06,
,665,12154.0,,,,25000968.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-10-15,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0582,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,5974.62,101.04,1.0,6.03675,6.03675,,,,,9.7e-05,7e-06,
,665,12154.0,,,,25000967.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - לוגיסטיקה",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2024-10-01,AA-,פנימי,מנפיק,ILS,0.73,משתנה,0.065,,,,0.0647,2026-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,63177.17,102.35,1.0,64.66183,64.66183,,,,,0.001039,8e-05,
,665,12154.0,,,,25000966.0,תאגיד,,ישראל,,בנייה,לא,לא,,2024-10-10,ilA,S&P מעלות,מנפיק,ILS,1.98,קבועה,0.04082,,,,0.0414,2027-10-21,החוב לא נחות,,,,2025-05-11 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,52095.69,103.79,1.0,54.07011,54.07011,,,,,0.000869,6.7e-05,
,665,12154.0,,,,25000965.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-09-19,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0602,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,31333.24,100.51,1.0,31.49304,31.49304,,,,,0.000506,3.9e-05,
,665,12154.0,,,,25000964.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-09-19,A1.il,מידרוג Moodys,מנפיק,ILS,9.34,משתנה,0.067,,,,0.0528,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,17194.73,104.77,1.0,18.01492,18.01492,,,,,0.000289,2.2e-05,
,665,12154.0,,,,25000963.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-09-15,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.0563,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,28179.94,100.85,1.0,28.41947,28.41947,,,,,0.000456,3.5e-05,
,665,12154.0,,,,25000972.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-11-18,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.0623,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,42269.92,100.08,1.0,42.30373,42.30373,,,,,0.00068,5.2e-05,
,665,12154.0,,,,25000983.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-12-19,A1.il,מידרוג Moodys,מנפיק,ILS,9.34,משתנה,0.067,,,,0.0528,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,26324.4,104.76,1.0,27.57744,27.57744,,,,,0.000443,3.4e-05,
,665,12154.0,,,,25000988.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2024-12-31,A2.il,מידרוג Moodys,מנפיק,ILS,0.25,משתנה,0.065,,,,0.06,2025-12-31,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,638516.64,105.08,1.0,670.95328,670.95328,,,,,0.010789,0.000836,
,665,12154.0,,,,25000985.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-12-26,A1.il,מידרוג Moodys,מנפיק,ILS,3.3,משתנה,0.069,,,,0.0649,2029-05-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,43123.98,100.18,1.0,43.2016,43.2016,,,,,0.000694,5.3e-05,
,665,12154.0,,,,25000962.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-08-26,NR,NR,NR,ILS,3.41,משתנה,0.077,,,,0.065,2029-08-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2858.38,103.05,1.0,2.94556,2.94556,,,,,4.7e-05,3e-06,
,665,12154.0,,,,25001003.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-03-17,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0626,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,4757.8,99.73,1.0,4.74495,4.74495,,,,,7.6e-05,5e-06,
,665,12154.0,,,,25001004.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-03-17,A1.il,מידרוג Moodys,מנפיק,ILS,2.26,משתנה,0.066,,,,0.0628,2028-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,22278.41,99.82,1.0,22.23831,22.23831,,,,,0.000357,2.7e-05,
,665,12154.0,,,,25001002.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2025-03-12,NR,NR,NR,ILS,7.79,קבועה,0.0481,,,,0.0511,2045-04-02,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,192693.57,101.11,1.0,194.83247,194.83247,,,,,0.003133,0.000243,
,665,12154.0,,,,25001001.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - משרדים",ישראל,,בנייה,לא,כן,,2025-02-27,A3.il,מידרוג Moodys,מנפיק,ILS,0.41,משתנה,0.068,,,,0.071,2026-02-27,החוב לא נחות,,,,2024-12-08 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,632224.5,100.5,1.0,635.38562,635.38562,,,,,0.010217,0.000792,
,665,12154.0,,,,25001000.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-02-18,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0648,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,105763.36,99.63,1.0,105.37203,105.37203,,,,,0.001694,0.000131,
,665,12154.0,,,,25000999.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-02-18,A1.il,מידרוג Moodys,מנפיק,ILS,9.26,משתנה,0.067,,,,0.0552,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,58039.73,102.73,1.0,59.62421,59.62421,,,,,0.000958,7.4e-05,
,665,12154.0,,,,25000984.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-12-19,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.062,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,47969.84,100.2,1.0,48.06578,48.06578,,,,,0.000772,5.9e-05,
,665,12154.0,,,,25000998.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-02-27,A1.il,מידרוג Moodys,מנפיק,ILS,3.29,משתנה,0.069,,,,0.067,2029-05-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,21702.55,99.52,1.0,21.59837,21.59837,,,,,0.000347,2.6e-05,
,665,12154.0,,,,25000996.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-02-17,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0652,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3342.05,98.96,1.0,3.3073,3.3073,,,,,5.3e-05,4e-06,
,665,12154.0,,,,25000994.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,,בנייה,לא,לא,,2025-01-26,BBB,פנימי,מנפיק,ILS,2.1,משתנה,0.0915,,,,0.1016,2028-02-07,החוב נחות,,,,2025-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,25141.59,97.63,1.0,24.54574,24.54574,,,,,0.000394,3e-05,
,665,12154.0,,,,25000993.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - לוגיסטיקה",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-01-15,AA-,פנימי,מנפיק,ILS,0.73,משתנה,0.065,,,,0.0686,2026-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,128806.07,102.07,1.0,131.47235,131.47235,,,,,0.002114,0.000163,
,665,12154.0,,,,25000992.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-01-15,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0667,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,7383.53,98.54,1.0,7.27573,7.27573,,,,,0.000116,9e-06,
,665,12154.0,,,,25000991.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-01-15,A1.il,מידרוג Moodys,מנפיק,ILS,2.26,משתנה,0.066,,,,0.0668,2028-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,9030.1,98.96,1.0,8.93619,8.93619,,,,,0.000143,1.1e-05,
,665,12154.0,,,,25000989.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-12-30,A3.il,מידרוג Moodys,מנפיק,ILS,6.36,קבועה,0.046664,,,,0.0491,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,166013.16,102.05,1.0,169.41642,169.41642,,,,,0.002724,0.000211,
,665,12154.0,,,,25000987.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-12-29,NR,NR,NR,ILS,3.77,קבועה,0.04996,,,,0.054,2029-12-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,12037.94,102.0,1.0,12.2787,12.2787,,,,,0.000197,1.5e-05,
,665,12154.0,,,,25000997.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-02-17,A1.il,מידרוג Moodys,מנפיק,ILS,2.26,משתנה,0.066,,,,0.0653,2028-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,40013.63,99.27,1.0,39.72153,39.72153,,,,,0.000638,4.9e-05,
,665,12154.0,,,,25000961.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-08-25,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0601,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,18393.69,100.53,1.0,18.49118,18.49118,,,,,0.000297,2.3e-05,
,665,12154.0,,,,25000920.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-05-27,A3.il,מידרוג Moodys,מנפיק,ILS,6.7,קבועה,0.046963,,,,0.0419,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,18781.01,108.97,1.0,20.46567,20.46567,,,,,0.000329,2.5e-05,
,665,12154.0,,,,25000959.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-08-26,NR,NR,NR,ILS,3.28,קבועה,0.04935,,,,0.0445,2029-08-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,6034.54,105.9,1.0,6.39058,6.39058,,,,,0.000102,7e-06,
