Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25
,665,1619.0,APPLE INC,HWUPKR0MPOU8FGXBT394,LEI,AAPL US- Apple Inc,US0378331005,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Technology Hardware, Storage & Peripherals",לא,USD,6122.73,3.306,25463.0,,5154.15201,0.0,0.03764,0.007374,
,665,1638.0,"אייקון גרופ בע""מ",513955252,ח.פ.,אייקון גרופ,IL0011824849,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,5024.02,1.0,508.5,,25.54715,8.8e-05,0.000109,2.6e-05,
,665,1638.0,"אספן גרופ בע""מ",520037540,ח.פ.,אספן גרופ,IL0003130155,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",כן,ILS,11673.24,1.0,726.7,,84.82944,0.000181,0.000364,8.7e-05,
,665,1638.0,"ישרס חברה להשקעות בע""מ",520017807,ח.פ.,חברת ישרס,IL0006130343,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,653.27,1.0,88200.0,,576.18732,0.000131,0.002477,0.000598,
,665,1638.0,"הכשרת הישוב התחדשות עירונית ישראל בע""מ",514423474,ח.פ.,הכשרה התחדשות,IL0011214744,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,כן,ILS,9710.88,1.0,680.495802,,66.08215,0.000111,0.000284,6.8e-05,
,665,1638.0,"אלקטרה מוצרי צריכה (1970) בע""מ",520039967,ח.פ.,אלקטרה צריכה,IL0050101299,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,כן,ILS,3558.44,1.0,11550.0,,411.00001,0.000153,0.001767,0.000426,
,665,1638.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,לוינשטין הנדסה,IL0005730143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,913.48,1.0,45270.0,,413.53109,0.000199,0.001777,0.000429,
,665,1638.0,"פ.י.ב.י. אחזקות בע""מ",520029026,ח.פ.,פיבי,IL0007630119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,929.79,1.0,25140.0,,233.74925,2.6e-05,0.001004,0.000241,
,665,1638.0,ישראמקו נגב 2 שותפות מוגבלת,550010003,מספר שותפות,ישראמקו יהש,IL0002320179,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,247767.77,1.0,246.2,,610.00425,9.5e-05,0.002623,0.000634,
,665,1638.0,"יוניברסל מוטורס ישראל בע""מ",511809071,ח.פ.,יוניברסל מוטורס,IL0011447732,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,3956.42,1.0,2875.0,,113.747,3.1e-05,0.000489,0.000118,
,665,1638.0,"ישראכרט בע""מ",510706153,ח.פ.,ישראכרט,IL0011574030,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,19679.44,1.0,1338.0,,263.31101,6e-05,0.001132,0.000273,
,665,1638.0,"קרסו מוטורס בע""מ",514065283,ח.פ.,קרסו,IL0011238503,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,4838.52,1.0,4054.0,,196.15346,5.1e-05,0.000843,0.000203,
,665,1638.0,"מימון ישיר מקבוצת ישיר (2006) בע""מ",513893123,ח.פ.,מימון ישיר,IL0011681868,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,291.83,1.0,49390.0,,144.13626,9.8e-05,0.000619,0.000149,
,665,1638.0,"חברת גב ים לקרקעות בע""מ",520001736,ח.פ.,גב ים,IL0007590198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,2647.54,1.0,3930.0,,104.04817,1.2e-05,0.000447,0.000108,
,665,1638.0,"פז חברת הנפט בע""מ",510216054,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,2007.09,1.0,67880.0,,1362.41342,0.000187,0.005858,0.001415,
,665,1638.0,"טופ גאם תעשיות בע""מ",513561399,ח.פ.,טופ גאם,IL0011791428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פודטק,לא,ILS,10841.27,1.0,913.3,,99.01332,8.8e-05,0.000425,0.000102,
,665,1638.0,קנון הולדינגס,1635,מספר מנפיק,קנון,SG9999012629,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,4348.56,1.0,14830.0,,644.89099,8.3e-05,0.002773,0.00067,
,665,1638.0,"ורידיס אינווירונמנט בע""מ",515935807,ח.פ.,ורידיס,IL0011763872,ISIN,מניות,ישראל,ישראל,סחיר,TASE,קלינטק,כן,ILS,26496.41,1.0,2350.0,,622.66564,0.000182,0.002677,0.000647,
,665,1638.0,"שיכון ובינוי בע""מ",520036104,ח.פ.,שיכון ובינוי,IL0010819428,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,כן,ILS,17444.52,1.0,1490.122882,,259.94483,3e-05,0.001117,0.00027,
,665,1638.0,"אלקטרה בע""מ",520028911,ח.פ.,אלקטרה,IL0007390375,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ILS,484.34,1.0,192960.0,,934.58817,0.000126,0.004018,0.00097,
,665,1638.0,"חילן בע""מ",520039942,ח.פ.,חילן טק,IL0010846983,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,2317.25,1.0,25560.0,,592.28928,0.0001,0.002547,0.000615,
,665,1638.0,"הפניקס אחזקות בע""מ",520017450,ח.פ.,הפניקס,IL0007670123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,23843.39,1.0,12400.0,,2956.58008,9.3e-05,0.012713,0.003072,
,665,1638.0,"אנרג'יקס-אנרגיות מתחדשות בע""מ",513901371,ח.פ.,אנרג'יקס,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,56277.45,1.0,1428.0,,803.64195,0.000102,0.003456,0.000835,
,665,1638.0,"אלקטרה מוצרי צריכה (1970) בע""מ",520039967,ח.פ.,אלקטרה צריכה,IL0050101299,ISIN,מניות,ישראל,ישראל,חסום,TASE,רשתות שיווק,כן,ILS,173.75,1.0,11509.210702,,19.99744,7e-06,8.5e-05,2e-05,
,665,1638.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי,IL0006046119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,כן,ILS,168375.46,1.0,6529.0,,10993.2337,0.000113,0.047275,0.011425,
,665,1638.0,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט,IL0011405730,ISIN,מניות,ישראל,ישראל,חסום,TASE,"נדל""ן מניב בישראל",כן,ILS,10466.71,1.0,219.57373,,22.98215,1.3e-05,9.8e-05,2.3e-05,
,665,1638.0,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי,IL0001260111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,12987.26,1.0,1213.0,,157.53552,6.9e-05,0.000677,0.000162,
,665,1638.0,"אינרום תעשיות בנייה בע""מ",515001659,ח.פ.,אינרום,IL0011323560,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,9718.69,1.0,2180.0,,211.86736,6.5e-05,0.000911,0.00022,
,665,1638.0,"פוקס-ויזל בע""מ",512157603,ח.פ.,פוקס,IL0010870223,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,1214.88,1.0,35060.0,,425.93537,8.7e-05,0.001831,0.000442,
,665,1638.0,"בתי זקוק לנפט בע""מ",520036658,ח.פ.,בזן,IL0025902482,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,287474.8,1.0,89.4,,257.00247,9.2e-05,0.001104,0.000266,
,665,1638.0,"מליסרון בע""מ",520037789,ח.פ.,מליסרון,IL0003230146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,5212.52,1.0,40000.0,,2085.00941,0.000109,0.008966,0.002167,
,665,1638.0,"פורמולה מערכות (1985)בע""מ",520036690,ח.פ.,פורמולה,IL0002560162,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,כן,ILS,2296.84,1.0,46080.0,,1058.38489,0.000149,0.00455,0.001099,
,665,1638.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פטר יהש,IL0011419699,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,10940.96,1.0,11190.0,,1224.29339,9.3e-05,0.005265,0.001272,
,665,1638.0,"הבנק הבינלאומי הראשון לישראל בע""מ",520029083,ח.פ.,בינלאומי,IL0005930388,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,2360.65,1.0,23710.0,,559.70917,2.3e-05,0.002406,0.00058,
,665,1638.0,"שטראוס גרופ בע""מ",520003781,ח.פ.,שטראוס עלית,IL0007460160,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,11761.84,1.0,9361.0,,1101.02515,0.0001,0.004734,0.001143,
,665,1638.0,"הראל השקעות בביטוח ושרותים פיננסים בע""מ",520033986,ח.פ.,הראל,IL0005850180,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,14803.7,1.0,11160.0,,1652.09247,7.1e-05,0.007103,0.001717,
,665,1638.0,"אל על נתיבי אויר לישראל בע""מ",520017146,ח.פ.,אל על,IL0010878242,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,22753.47,1.0,1509.0,,343.34989,4.1e-05,0.001476,0.000356,
,665,1638.0,"אפריקה ישראל מגורים בע""מ",520034760,ח.פ.,"אפריקה ישראל מגורים בע""מ",IL0010979487,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,1670.29,1.0,26010.0,,434.44096,0.000131,0.001868,0.00045,
,665,1638.0,"מנועי בית שמש אחזקות (1997) בע""מ",520043480,ח.פ.,מנועי בית שמש אחזקות (1997),IL0010815616,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,כן,ILS,1598.96,1.0,67920.0,,1086.01787,0.000174,0.004669,0.001128,
,665,1638.0,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,או פי סי אנרגיה,IL0011415713,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,32350.63,1.0,5239.0,,1694.8491,0.000109,0.007288,0.001761,
,665,1638.0,"איסתא בע""מ",520042763,ח.פ.,איסתא,IL0010810740,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,כן,ILS,2544.68,1.0,10790.0,,274.57073,0.000144,0.00118,0.000285,
,665,1638.0,"אלביט מערכות בע""מ",520043027,ח.פ.,אלביט מערכות,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,3216.26,1.0,167700.0,,5393.65782,6.9e-05,0.023194,0.005605,
,665,1638.0,"נטו מלינדה סחר בע""מ",511725459,ח.פ.,נטו מלינדה,IL0011050973,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,1931.06,1.0,13290.0,,256.63848,9.2e-05,0.001103,0.000266,
,665,1638.0,"מור (י.ד. מור השקעות בע""מ)",513834606,ח.פ.,מור השקעות,IL0011414641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,2949.98,1.0,4523.0,,133.42742,4e-05,0.000573,0.000138,
,665,1638.0,"אי.בי.אי. בית השקעות בע""מ",520034356,ח.פ.,איביאי בית השקעות,IL0001750186,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,1063.87,1.0,22380.0,,238.09321,7.7e-05,0.001023,0.000247,
,665,1638.0,"י.ח.דמרי בניה ופיתוח בע""מ",511399388,ח.פ.,דמרי,IL0010903156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,1688.32,1.0,38150.0,,644.0943,8.1e-05,0.002769,0.000669,
,665,1638.0,"רבוע כחול נדל""ן בע""מ",513765859,ח.פ.,רבוע נדלן,IL0010985658,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,1606.58,1.0,36180.0,,581.26213,0.000131,0.002498,0.000604,
,665,1638.0,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,עזריאלי,IL0011194789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,8107.49,1.0,32870.0,,2664.93151,6.6e-05,0.011459,0.002769,
,665,1638.0,"מטריקס אי.טי בע""מ",520039413,ח.פ.,מטריקס,IL0004450156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,3005.27,1.0,11650.0,,350.11366,4.7e-05,0.001505,0.000363,
,665,1638.0,"הכשרת הישוב התחדשות עירונית ישראל בע""מ",514423474,ח.פ.,הכשרה התחדשות,IL0011214744,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,1360.93,1.0,690.0,,9.39041,1.5e-05,4e-05,9e-06,
,665,1638.0,"קבוצת אשטרום בע""מ",510381601,ח.פ.,אשטרום קבוצה,IL0011323156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,15244.73,1.0,6966.0,,1061.9478,0.000136,0.004566,0.001103,
,665,1638.0,"חברה לנכסים ולבנין בע""מ",520025438,ח.פ.,נכסים בנין,IL0006990175,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,621.94,1.0,39680.0,,246.7868,8.4e-05,0.00106,0.000255,
,665,1638.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307,ח.פ.,סולאיר,IL0011722878,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה מתחדשת,לא,ILS,56.88,1.0,4567.441516,,2.59795,3e-06,1.1e-05,2e-06,
,665,1638.0,"וילי פוד השקעות בע""מ",520038225,ח.פ.,וויליפוד,IL0003710139,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,כן,ILS,3960.89,1.0,3853.0,,152.61317,0.000297,0.000656,0.000158,
,665,1638.0,"ישראל קנדה (ט.ר) בע""מ",520039298,ח.פ.,ישראל קנדה,IL0004340191,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,45346.64,1.0,1463.0,,663.4214,0.000137,0.002852,0.000689,
,665,1638.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,דיסקונט,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,122316.32,1.0,3274.0,,4004.63607,9.9e-05,0.017221,0.004161,
,665,1638.0,"קבוצת אקרו בע""מ",511996803,ח.פ.,אקרו,IL0011849028,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,6523.95,1.0,4656.0,,303.75493,0.000103,0.001306,0.000315,
,665,1638.0,"מג'יק תעשיות תכנה בע""מ",520036740,ח.פ.,מג'יק,IL0010823123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,2490.76,1.0,6732.0,,167.67821,5e-05,0.00072,0.000173,
,665,1638.0,טלסיס,520038100,ח.פ.,טלסיס,IL0003540197,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,922.92,1.0,19120.0,,176.46294,0.000101,0.000758,0.000183,
,665,1638.0,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת הישוב,IL0006120104,ISIN,מניות,ישראל,ישראל,חסום,TASE,"נדל""ן מניב בישראל",כן,ILS,1302.13,1.0,3609.32505,,46.99811,3.2e-05,0.000202,4.8e-05,
,665,1638.0,אורמת טכנולוגיות אינק,2250,מספר מנפיק,אורמת טכנו,US6866881021,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,אנרגיה מתחדשת,לא,ILS,3065.44,1.0,31800.0,,974.8101,5.3e-05,0.004191,0.001013,
,665,1638.0,פלאזה סנטרס אן.וי,1476,מספר מנפיק,פלאזה סנטר,NL0011882741,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,0.69,1.0,175.0,,0.00121,0.0,0.0,0.0,
,665,1638.0,"אאורה השקעות בע""מ",520038274,ח.פ.,אאורה,IL0003730194,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,55404.6,1.0,2195.0,,1216.13102,0.000194,0.005229,0.001263,
,665,1638.0,"מיכפל טכנולוגיות בע""מ",510996481,ח.פ.,מכפל טכנולוגיות,IL0012293358,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,3418.73,1.0,6481.0,,221.56816,0.000195,0.000952,0.00023,
,665,1638.0,"פולירם תעשיות פלסטיק בע""מ",515251593,ח.פ.,פולירם,IL0011702169,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",כן,ILS,12291.84,1.0,1060.0,,130.29348,0.000115,0.00056,0.000135,
,665,1638.0,"ישראל קנדה (ט.ר) בע""מ",520039298,ח.פ.,ישראל קנדה,IL0004340191,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,כן,ILS,4721.76,1.0,1456.288177,,68.76241,1.4e-05,0.000295,7.1e-05,
,665,1638.0,"יצוא-חברה להשקעות בע""מ",520025156,ח.פ.,יצוא,IL0007040152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,763.63,1.0,8153.0,,62.25845,6.7e-05,0.000267,6.4e-05,
,665,1638.0,"אלקטרה פאוור (2019) בע""מ",516077989,ח.פ.,אלקטרה פאוור,IL0011669178,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,2648.08,1.0,2988.0,,79.12458,0.000148,0.00034,8.2e-05,
,665,1638.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,הבורסה לניע בתא,IL0011590291,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,5287.26,1.0,7639.0,,403.89347,5.7e-05,0.001736,0.000419,
,665,1638.0,"טופ גאם תעשיות בע""מ",513561399,ח.פ.,טופ גאם,IL0011791428,ISIN,מניות,ישראל,ישראל,חסום,TASE,פודטק,לא,ILS,10466.71,1.0,907.757065,,95.01233,8.5e-05,0.000408,9.8e-05,
,665,1638.0,"ריטיילורס בע""מ",514211457,ח.פ.,ריטיילורס,IL0011754889,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,2352.06,1.0,6415.0,,150.88471,4.8e-05,0.000648,0.000156,
,665,1638.0,אנרג'יאן פי אל סי,549300RVMKU0CYUZBB05,LEI,אנרג'יאן,GB00BG12Y042,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,חיפושי נפט וגז,כן,ILS,5948.03,1.0,3825.0,,227.5123,3.2e-05,0.000978,0.000236,
,665,1638.0,ארגו פרופרטיז אן.וי.,1884,מספר מנפיק,ארגו פרופרטיז,NL0015000D84,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",כן,ILS,2902.26,1.0,11110.0,,322.4416,0.000133,0.001386,0.000335,
,665,1638.0,"קמטק בע""מ",511235434,ח.פ.,קמטק,IL0010952641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,177.38,1.0,34590.0,,61.3548,3e-06,0.000263,6.3e-05,
,665,1638.0,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,או פי סי,IL0011415713,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה,כן,ILS,3349.35,1.0,4804.185287,,160.90889,1.1e-05,0.000691,0.000167,
,665,1638.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,כן,ILS,15484.51,1.0,10190.0,,1577.87129,0.000117,0.006785,0.001639,
,665,1638.0,"ריט 1 בע""מ",513821488,ח.פ.,ריט1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,23431.91,1.0,2450.0,,574.08191,0.000116,0.002468,0.000596,
,665,1638.0,"בנק מזרחי טפחות בע""מ",520000522,ח.פ.,מזרחי,IL0006954379,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,15460.73,1.0,21790.0,,3368.89289,5.9e-05,0.014487,0.003501,
,665,1638.0,"נאייקס בע""מ",513639013,ח.פ.,נאייקס,IL0011751166,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,1121.65,1.0,15830.0,,177.5573,3e-05,0.000763,0.000184,
,665,1638.0,"נובה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,כן,ILS,1904.62,1.0,104950.0,,1998.90243,6.4e-05,0.008595,0.002077,
,665,1638.0,"חלל-תקשורת בע""מ",511396046,ח.פ.,חלל תקשורת,IL0010923451,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,ILS,2078.27,1.0,458.7,,9.53299,5.7e-05,4e-05,9e-06,
,665,1638.0,בנק הפועלים בע''מ,520000118,ח.פ.,פועלים,IL0006625771,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,כן,ILS,154042.85,1.0,6732.0,,10370.16473,0.000117,0.044595,0.010777,
,665,1638.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג,IL0010972607,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,2651.04,1.0,68050.0,,1804.03543,0.000107,0.007757,0.001874,
,665,1638.0,"נקסט ויז'ן מערכות מיוצבות בע""מ",514259019,ח.פ.,נקסט ויז'ן,IL0011765935,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,כן,ILS,10542.57,1.0,15000.0,,1581.38572,0.000115,0.0068,0.001643,
,665,1638.0,"אלומי קפיטל בע""מ",520039868,ח.פ.,אלומיי,IL0010826357,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,212.53,1.0,6022.0,,12.7986,1.5e-05,5.5e-05,1.3e-05,
,665,1638.0,"מגדל אחזקות ביטוח ופיננסים בע""מ",520029984,ח.פ.,מגדל ביטוח,IL0010811656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,43706.26,1.0,1149.0,,502.18487,4.1e-05,0.002159,0.000521,
,665,1638.0,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט,IL0011405730,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,133658.85,1.0,220.8,,295.11875,0.000173,0.001269,0.000306,
,665,1638.0,"קבוצת סקופ מתכות בע""מ",520037425,ח.פ.,סקופ,IL0002880198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,כן,ILS,1536.08,1.0,15400.0,,236.55763,0.000116,0.001016,0.000245,
,665,1638.0,"אזורים-חברה להשקעות בפתוח ובבנין בע""מ",520025990,ח.פ.,אזורים,IL0007150118,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,16012.62,1.0,2021.0,,323.61508,7.5e-05,0.001391,0.000336,
,665,1638.0,"סלקום ישראל בע""מ",511930125,ח.פ.,סלקום,IL0011015349,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,כן,ILS,18585.2,1.0,3298.0,,612.93969,0.00011,0.002635,0.000636,
,665,1638.0,"מגדלי הים התיכון בע""מ",512719485,ח.פ.,מגדלי תיכון,IL0011315236,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,24038.53,1.0,1357.0,,326.2029,0.000159,0.001402,0.000338,
,665,1638.0,"בית זיקוק אשדוד בע""מ",513775163,ח.פ.,פז בית זיקוק,IL0011989105,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,2334.53,1.0,5600.0,,130.73378,0.000186,0.000561,0.000135,
,665,1638.0,"פתאל החזקות (1998) בע""מ",512607888,ח.פ.,פתאל החזקות,IL0011434292,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,1315.52,1.0,55350.0,,728.13876,7.9e-05,0.003131,0.000756,
,665,1638.0,"סאמיט אחזקות נדל""ן בע""מ",520043720,ח.פ.,סאמיט,IL0010816861,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",כן,ILS,13998.17,1.0,6396.0,,895.32318,0.000189,0.003849,0.00093,
,665,1638.0,"שיכון ובינוי אנרגיה בע""מ",510459928,ח.פ.,שוב אנרגיה,IL0011882425,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,98663.83,1.0,245.0,,241.72638,0.000107,0.001039,0.000251,
