Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 27
,168,2016.0,Nordic Power1 LP,540300084,מספר שותפות,פיוגן - NORDIC POWER,25100204,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2020-11-26,EUR,מומחה בלתי תלוי,אי-תלות,2024-12-15,2025-09-30,637888.23,3.8807,195.60956,4842.22243,0.024236,0.000259,
,168,2016.0,VIVION INVESTMENTS,25490072LQI0R2J4XC93,LEI,Vivion Investments S.A R.L,25100407,פנימי,מניות לא סחירות,"חו""ל",גרמניה,לא סחיר,Real Estate Management & Development,לא,2025-08-19,EUR,מומחה בלתי תלוי,אי-תלות,2025-08-19,2025-09-30,3904.23,3.8807,124464.8014,18857.87196,0.094386,0.00101,
,168,2016.0,Fugen AG capital,CHE-293.683.048,"מספר תאגיד או שותפות בחו""ל",FuGen AG -עמיתים Preferred A,251003021,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2024-12-04,EUR,מומחה בלתי תלוי,אי-תלות,2025-05-15,2025-09-30,413.12,3.8807,633333.0,10153.78282,0.050821,0.000544,
,168,2016.0,Brockton Holdings LP,226614609,"מספר תאגיד או שותפות בחו""ל",Brockton באנגליה,25100234,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Real Estate Management & Development,לא,2022-02-18,GBP,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,6955876.21,4.4409,89.5387,27658.81841,0.138436,0.001482,
,168,2016.0,Nordic Power1 LP,540300084,מספר שותפות,NORDIC POWER FUGEN JV,25100300,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2022-06-23,EUR,מומחה בלתי תלוי,אי-תלות,2025-02-23,2025-09-30,1585511.59,3.8807,96.114671,5913.83462,0.029599,0.000316,
,168,2063.0,"אייס אוטו דיפו בע""מ",511739294,ח.פ.,אייס דיפו,IL0011075236,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2014-03-20,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-30,2025-09-30,1000.0,1.0,1e-06,0.0,0.0,0.0,
,168,2063.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra Pref A,25100227,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,43274.77,3.306,1656.0,2369.17941,0.068391,0.000244,
,168,2063.0,"אפריקה ישראל תעשיות בע""מ",520026618,ח.פ.,אפריקה תעשיות,IL0008000114,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2002-09-09,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-23,2025-09-30,5375.08,1.0,1e-06,0.0,0.0,0.0,
,168,2063.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra ordinary Shares,251002271,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,1294.85,3.306,782.0,33.47565,0.000966,3e-06,
,168,2063.0,"ביוויז טכנולוגיות בע""מ",515811289,ח.פ.,BeeWise Technologies,25100244,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2022-05-17,USD,מומחה בלתי תלוי,אי-תלות,2025-01-20,2025-09-30,2918.0,3.306,5673.95,547.36073,0.0158,5.6e-05,
,168,2063.0,"רם מוגרבי ארדיטי בע""מ",515237899,ח.פ.,עסקת רם-מוגרבי-ארדיטי,253000014,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,לא,2022-06-12,ILS,מומחה בלתי תלוי,אי-תלות,2025-05-15,2025-09-30,1241.22,1.0,125620.0,1559.22307,0.04501,0.00016,
,168,2063.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine D-2 2021 Track 43,25100401,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,14074.69,3.306,2.079,0.96737,2.7e-05,0.0,
,168,2063.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine השקעה נוספת,25100403,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,1500.11,3.306,2.079,0.1031,2e-06,0.0,
,168,2063.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred B shares,25100233,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-12-28,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,4805.14,3.306,6461.769706,1026.50334,0.029632,0.000105,
,168,2063.0,"גט פבריק בע""מ",515226579,ח.פ.,GET FABRIC LTD,25100231,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-10-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-24,2025-09-30,22325.97,3.306,562.5065,415.18411,0.011985,4.2e-05,
,168,2063.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway (מסלול 43),253000013,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-03-23,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,7568.75,3.306,1270.7059,317.95968,0.009178,3.2e-05,
,168,2063.0,"היי ביז בע""מ",514231075,ח.פ.,הייטקזון היי ביז,253000011,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-02,ILS,מומחה בלתי תלוי,אי-תלות,2024-01-01,2025-09-30,33.56,1.0,2002588.2722,672.2088,0.019404,6.9e-05,
,168,2063.0,"סילק טכנולוג'יס איי אל סי בע""מ",514116482,ח.פ.,SILK,25100219,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-29,USD,מומחה בלתי תלוי,אי-תלות,2025-05-22,2025-09-30,21614.47,3.306,417.9,298.62063,0.00862,3e-05,
,168,2063.0,"נוטרפיק בע""מ",515717890,ח.פ.,NO TRAFFIC,25100218,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-22,USD,מומחה בלתי תלוי,אי-תלות,2024-11-21,2025-09-30,23405.81,3.306,342.44,264.97872,0.007649,2.7e-05,
,168,2063.0,"מדיסייף פרוגקט בע""מ",514810936,ח.פ.,Medisafe,25100215,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-03-09,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,8735.54,3.306,926.96,267.70322,0.007727,2.7e-05,
,168,2063.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred Shares FEA,25100212,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-01-15,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,2148.76,3.306,4865.1003,345.60702,0.009976,3.5e-05,
,168,2063.0,"ישראל קנדה מלונאות בע""מ",516018397,ח.פ.,ישראל קנדה מלונאות,253000019,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-07-08,ILS,מומחה בלתי תלוי,אי-תלות,2024-07-14,2025-09-30,4804.44,1.0,41361.676,1987.1998,0.057365,0.000205,
,168,2063.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway C1,253000020,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2024-04-18,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,1127.17,3.306,1270.7059,47.35222,0.001366,4e-06,
,168,2063.0,"רם אדרת הנדסה אזרחית בע""מ",512947185,ח.פ.,רם אדרת הנדסה אזרחית,7000,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2022-05-11,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-30,2025-09-30,3367.2,1.0,39690.0,1336.44168,0.038579,0.000137,
,168,2063.0,"איסכור תעשיות בע""מ",511578411,ח.פ.,איסכור,7001,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2022-09-12,ILS,מומחה בלתי תלוי,אי-תלות,2024-10-09,2025-09-30,110892.86,1.0,1075.31,1192.44201,0.034422,0.000123,
,168,2063.0,"קבוצת ניסקו בע""מ",510928237,ח.פ.,"קבוצת ניסקו בע""מ",253000012,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-28,2025-09-30,89440.14,1.0,3344.94727,2991.72552,0.086363,0.000308,
,168,2063.0,"סילנטיום בע""מ",512491143,ח.פ.,silentium,25100222,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-06-02,USD,מומחה בלתי תלוי,אי-תלות,2024-11-27,2025-09-30,987216.53,3.306,3.44,112.27258,0.003241,1.1e-05,
,168,2063.0,"קבוצת אשטרום בע""מ",510381601,ח.פ.,Tierra Bonita-אשטרום- פנסיה,9891,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Independent Power and Renewable Electricity Producers,כן,2025-06-26,USD,מומחה בלתי תלוי,אי-תלות,2025-06-25,2025-09-30,33.36,3.306,1100288.0,1213.74201,0.035037,0.000125,
,168,2063.0,VIVION INVESTMENTS,25490072LQI0R2J4XC93,LEI,Vivion Investments S.A R.L,25100407,פנימי,מניות לא סחירות,"חו""ל",גרמניה,לא סחיר,Real Estate Management & Development,לא,2025-08-19,EUR,מומחה בלתי תלוי,אי-תלות,2025-08-19,2025-09-30,1194.15,3.8807,124464.8014,5767.88503,0.166503,0.000595,
,168,2063.0,Fugen AG capital,CHE-293.683.048,"מספר תאגיד או שותפות בחו""ל",FuGen AG -עמיתים Preferred A,251003021,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2024-12-04,EUR,מומחה בלתי תלוי,אי-תלות,2025-05-15,2025-09-30,163.04,3.8807,633333.0,4007.25527,0.115678,0.000413,
,168,2063.0,Brockton Holdings LP,226614609,"מספר תאגיד או שותפות בחו""ל",Brockton באנגליה,25100234,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Real Estate Management & Development,לא,2022-02-18,GBP,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,1978178.07,4.4409,89.5387,7865.8772,0.227066,0.000812,
,168,2183.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra Pref A,25100227,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,186414.37,3.306,1656.0,10205.69462,0.062559,0.00066,
,168,2183.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra ordinary Shares,251002271,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,5577.83,3.306,782.0,144.20319,0.000883,9e-06,
,168,2183.0,Belosa Limited,HE460376,"מספר תאגיד או שותפות בחו""ל",BELOSA - עסקת צד עם פתאל - רגילה,253000021,פנימי,מניות לא סחירות,ישראל,הולנד,לא סחיר,מלונאות ותיירות,לא,2024-07-23,EUR,מומחה בלתי תלוי,אי-תלות,2024-07-23,2025-09-30,38.48,3.8807,100.0,0.14932,0.0,0.0,
,168,2183.0,Belosa Limited,HE460376,"מספר תאגיד או שותפות בחו""ל",BELOSA - עסקת צד עם פתאל - בכורה,253000022,פנימי,מניות לא סחירות,ישראל,הולנד,לא סחיר,מלונאות ותיירות,לא,2024-07-23,EUR,מומחה בלתי תלוי,אי-תלות,2024-07-23,2025-09-30,38.48,3.8807,1413288.8643,2110.45487,0.012936,0.000136,
,168,2183.0,"אייס אוטו דיפו בע""מ",511739294,ח.פ.,אייס דיפו,IL0011075236,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2014-03-20,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-30,2025-09-30,2391.73,1.0,1e-06,0.0,0.0,0.0,
,168,2183.0,"אפריקה ישראל תעשיות בע""מ",520026618,ח.פ.,אפריקה תעשיות,IL0008000114,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2002-09-09,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-23,2025-09-30,6391.51,1.0,1e-06,0.0,0.0,0.0,
,168,2183.0,UVEYE LTD,541234202,מספר שותפות,UVEYE Preferred D Share-2,25100255,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2023-01-04,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,104776.46,3.306,830.0528,2875.22822,0.017624,0.000185,
,168,2183.0,UVEYE LTD,541234202,מספר שותפות,UVEYE Common,25100225,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-07-16,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,33346.34,3.306,830.0528,915.0751,0.005609,5.9e-05,
,168,2183.0,"קבוצת ניסקו בע""מ",510928237,ח.פ.,"קבוצת ניסקו בע""מ",253000012,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-28,2025-09-30,385280.6,1.0,3344.94727,12887.43291,0.078997,0.000833,
,168,2183.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine השקעה נוספת,25100403,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,6462.0,3.306,2.079,0.44414,2e-06,0.0,
,168,2183.0,"סיינריו ישראל בע""מ",515746212,ח.פ.,Cynerio,25100229,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,69843.62,3.306,756.81,1747.49705,0.010711,0.000113,
,168,2183.0,"גט פבריק בע""מ",515226579,ח.פ.,GET FABRIC LTD,25100231,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-10-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-24,2025-09-30,96173.43,3.306,562.5065,1788.48581,0.010963,0.000115,
