Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,נחיתות חוזית,האם סווג כחוב בעייתי,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 37
,665,1651.0,"שטראוס גרופ בע""מ",520003781,ח.פ.,"שטראוס אג""ח ה",IL0074603890,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,מזון,לא,Aa1.il,מידרוג Moodys,מנפיק,ILS,1.22,2027-06-30,0.0261,0.0437,החוב לא נחות,,241461.3,1.0,98.62,,238.12914,,,,0.001,0.001591,0.000188,
,665,1651.0,קרדן אן.וי.,1154,מספר מנפיק,קרדן אן וי אגח 2,IL0011130346,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,NR,NR,NR,ILS,,2026-12-31,0.068,4.3698,החוב לא נחות,,15689.76,1.0,27.03,,4.24095,,,,3.4e-05,2.8e-05,3e-06,
,665,1651.0,"ש.שלמה החזקות בע""מ",520034372,ח.פ.,"שלמה החזקות  אג""ח יט",IL0011927311,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilAA,S&P מעלות,מנפיק,ILS,2.94,2031-12-20,0.0456,0.047,החוב לא נחות,,407468.14,1.0,99.96,,407.30515,,,,0.000517,0.002722,0.000321,
,665,1651.0,"אנרג'יקס-אנרגיות מתחדשות בע""מ",513901371,ח.פ.,"אנרג'יקס אג""ח 1",IL0011617516,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,A2.il,מידרוג Moodys,מנפיק,ILS,2.45,2030-08-01,0.0205,0.0503,החוב לא נחות,,114843.11,1.0,93.47,,107.34385,,,,0.000131,0.000717,8.4e-05,
,665,1651.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,"ביג אג""ח ח",IL0011389249,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,0.53,2026-04-12,0.0134,0.0511,החוב לא נחות,,22700.02,1.0,118.28,,26.84959,,,,5e-05,0.000179,2.1e-05,
,665,1651.0,"החברה לישראל בע""מ",520028010,ח.פ.,חברה לישראל 13,IL0057602695,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ilA+,S&P מעלות,מנפיק,ILS,0.98,2026-09-30,0.0585,0.0538,החוב לא נחות,,16376.04,1.0,95.21,,15.59162,,,,0.000285,0.000104,1.2e-05,
,665,1651.0,"אלביט מערכות בע""מ",520043027,ח.פ.,"אלביט מערכות אג""ח ד",IL0011782682,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ilAA+,S&P מעלות,מנפיק,ILS,4.65,2035-06-30,0.0267,0.0469,החוב לא נחות,,106723.24,1.0,92.82,,99.06051,,,,0.000746,0.000662,7.8e-05,
,665,1651.0,"דיסקונט מנפיקים בע""מ",520029935,ח.פ.,"דיסקונט מנפיקים אג""ח טז",IL0012031576,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.65,2035-03-20,0.0211,0.0258,החוב לא נחות,,1006184.26,1.0,105.47,,1061.22254,,,,0.000386,0.007092,0.000838,
,665,1651.0,"חברת נמלי ישראל-פיתוח נכסים בע""מ",513569780,ח.פ.,"נמלי ישראל אג""ח ב",IL0011455727,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.07,2031-12-31,0.0165,0.0252,החוב לא נחות,,815904.16,1.0,116.12,,947.42791,,,,0.000385,0.006332,0.000748,
,665,1651.0,"קבוצת אשטרום בע""מ",510381601,ח.פ.,"אשטרום קבוצה אג""ח ד",IL0011829897,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,כן,ilA,S&P מעלות,מנפיק,ILS,2.56,2029-12-31,0.0075,0.0302,החוב לא נחות,,372206.48,1.0,109.6,,407.9383,,,,0.000261,0.002726,0.000322,
,665,1651.0,ישראמקו נגב 2 שותפות מוגבלת,550010003,מספר שותפות,"ישראמקו אג""ח ג",IL0023202323,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ilAA,S&P מעלות,מנפיק,ILS,2.68,2030-10-10,0.0224,0.0462,החוב לא נחות,,187558.68,1.0,94.99,,178.16199,,,,0.000351,0.00119,0.00014,
,665,1651.0,"הפניקס גיוסי הון (2009) בע""מ",514290345,ח.פ.,פניקס הון ה שה,IL0011354177,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.07,2026-10-31,0.0225,0.0307,החוב לא נחות,,124848.79,1.0,120.29,,150.1806,,,,0.000305,0.001003,0.000118,
,665,1651.0,"אשטרום נכסים בע""מ",520036617,ח.פ.,"אשטרום נכסים אג""ח 11",IL0025102380,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA+,S&P מעלות,מנפיק,ILS,2.71,2028-10-30,0.0183,0.0284,החוב לא נחות,,23214.03,1.0,116.29,,26.9956,,,,9.2e-05,0.00018,2.1e-05,
,665,1651.0,"ג'נריישן קפיטל בע""מ",515846558,ח.פ.,"ג'נריישן קפיטל אג""ח ג",IL0011845554,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ilA+,S&P מעלות,מנפיק,ILS,4.29,2033-09-30,0.0075,0.0308,החוב לא נחות,,171996.59,1.0,104.35,,179.47845,,,,0.000205,0.001199,0.000141,
,665,1651.0,"ויתניה בע""מ",512096793,ח.פ.,"ויתניה אג""ח ו",IL0011931438,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,A2.il,מידרוג Moodys,מנפיק,ILS,2.91,2029-12-31,0.0289,0.03,החוב לא נחות,,61817.04,1.0,110.24,,68.1471,,,,0.000226,0.000455,5.3e-05,
,665,1651.0,"תשתיות אנרגיה בע""מ",520027293,ח.פ.,"תשתיות  אנרגיה אג""ח ב",IL0012115155,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,11.29,2050-12-31,0.0329,0.0277,החוב לא נחות,,593847.95,1.0,109.97,,653.05459,,,,0.001187,0.004364,0.000515,
,665,1651.0,"בזק החברה הישראלית לתקשורת בע""מ",520031931,ח.פ.,"בזק אג""ח 13",IL0023003093,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,7.17,2035-12-01,0.0279,0.0467,החוב לא נחות,,655191.95,1.0,88.64,,580.76214,,,,0.000466,0.003881,0.000458,
,665,1651.0,"ריט 1 בע""מ",513821488,ח.פ.,"ריט 1 אג""ח ו",IL0011385445,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,3.04,2031-09-20,0.035,0.0286,החוב לא נחות,,171874.82,1.0,123.08,,211.54352,,,,0.000232,0.001413,0.000167,
,665,1651.0,"אמות השקעות בע""מ",520026683,ח.פ.,"אמות אג""ח י",IL0012050048,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,7.18,2037-01-05,0.0579,0.0498,החוב לא נחות,,443617.35,1.0,110.08,,488.33398,,,,0.00049,0.003263,0.000385,
,665,1651.0,"דיסקונט מנפיקים בע""מ",520029935,ח.פ.,"דיסקונט מנפיקים אג""ח ט COCO",IL0011912461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.99,2028-11-30,0.0317,0.0285,החוב נחות,,14080.31,1.0,114.09,,16.06423,,,,1.6e-05,0.000107,1.2e-05,
,665,1651.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,"ביג אג""ח יז",IL0011684599,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,2.73,2028-08-28,0.0069,0.0258,החוב לא נחות,,149192.9,1.0,112.83,,168.33435,,,,0.000847,0.001125,0.000132,
,665,1651.0,"ג'י סיטי בע""מ",520033234,ח.פ.,"ג'י סיטי אג""ח 15",IL0012607698,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,חסום,TASE,"נדל""ן מניב בחו""ל",לא,A2.il,מידרוג Moodys,מנפיק,ILS,2.07,2028-03-31,0.0133,0.031,החוב לא נחות,,8823.94,1.0,114.560646,,10.10876,,,,3e-05,6.7e-05,7e-06,
,665,1651.0,"ישרס חברה להשקעות בע""מ",520017807,ח.פ.,"ישרס אג""ח יד",IL0061301995,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,מנפיק,ILS,0.9,2027-03-01,0.0505,0.0477,החוב לא נחות,,46403.83,1.0,100.73,,46.74258,,,,0.00025,0.000312,3.6e-05,
,665,1651.0,"מיטב בית השקעות בע""מ",520043795,ח.פ.,"מיטב דש אג""ח ד",IL0011613713,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,A1.il,מידרוג Moodys,מנפיק,ILS,2.4,2029-12-10,0.0211,0.0477,החוב לא נחות,,145131.63,1.0,94.6,,137.29452,,,,0.000274,0.000917,0.000108,
,665,1651.0,"סלע קפיטל נדל""ן בע""מ",513992529,ח.פ.,"סלע נדלן אג""ח ג",IL0011389736,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,1.96,2029-04-13,0.0196,0.0298,החוב לא נחות,,30605.4,1.0,118.11,,36.14803,,,,2.6e-05,0.000241,2.8e-05,
,665,1651.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,"מבני תעשיה אג""ח כ",IL0022604958,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,2.53,2029-12-31,0.0281,0.0279,החוב לא נחות,,742619.36,1.0,121.01,,898.64369,,,,0.000539,0.006006,0.000709,
,665,1651.0,"איירפורט סיטי בע""מ",511659401,ח.פ.,"איירפורט אג""ח ה",IL0011334872,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,מנפיק,ILS,1.76,2029-02-28,0.0234,0.0296,החוב לא נחות,,578875.94,1.0,118.73,,687.2994,,,,0.000355,0.004593,0.000542,
,665,1651.0,"אפי נכסים בע""מ",510560188,ח.פ.,"אפי נכסים אג""ח טו",IL0011996035,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A1.il,מידרוג Moodys,מנפיק,ILS,2.48,2029-10-15,0.04,0.0299,החוב לא נחות,,212375.78,1.0,111.83,,237.49983,,,,0.00067,0.001587,0.000187,
,665,1651.0,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,חשמל 29,IL0060002362,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,0.41,2026-03-01,0.045,0.0529,החוב לא נחות,,716562.54,1.0,120.41,,862.81295,,,,0.000484,0.005766,0.000681,
,665,1651.0,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,"עזריאלי אג""ח ח",IL0011786808,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA+,S&P מעלות,מנפיק,ILS,9.63,2041-01-02,0.0169,0.0294,החוב לא נחות,,1985882.14,1.0,104.3,,2071.27507,,,,0.000455,0.013843,0.001636,
,665,1651.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,"מבנה אג""ח כו",IL0012207143,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,6.86,2034-03-31,0.0324,0.0299,החוב לא נחות,,254203.82,1.0,105.42,,267.98166,,,,0.000651,0.001791,0.000211,
,665,1651.0,"אפי נכסים בע""מ",510560188,ח.פ.,"אפי נכסים אג""ח יב",IL0011737645,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.83,2027-09-15,0.023,0.0501,החוב לא נחות,,407871.83,1.0,95.44,,389.27287,,,,0.000582,0.002601,0.000307,
,665,1651.0,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,מגדל הון אגח ז,IL0011560419,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.21,2026-12-31,0.041,0.0488,החוב לא נחות,,358562.38,1.0,102.14,,366.23562,,,,0.000502,0.002447,0.000289,
,665,1651.0,"חברה לנכסים ולבנין בע""מ",520025438,ח.פ.,"נכסים ובניין אג""ח ד'",IL0069901549,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA,S&P מעלות,מנפיק,ILS,,2025-12-31,0.0495,0.0664,החוב לא נחות,,39085.3,1.0,144.53,,56.48999,,,,0.000178,0.000377,4.4e-05,
,665,1651.0,"אלדן תחבורה בע""מ",510454333,ח.פ.,"אלדן תחבורה אג""ח ו",IL0011616781,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,0.73,2026-12-30,0.028,0.0521,החוב לא נחות,,48300.65,1.0,99.03,,47.83213,,,,0.000278,0.000319,3.7e-05,
,665,1651.0,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,"מניבים ריט אג""ח ג",IL0011776585,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,מנפיק,ILS,3.47,2029-12-31,0.0085,0.0285,החוב לא נחות,,30145.45,1.0,109.95,,33.14492,,,,4.8e-05,0.000221,2.6e-05,
,665,1651.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,"לאומי אג""ח 182",IL0060405391,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,ilAAA,S&P מעלות,מנפיק,ILS,2.15,2027-11-25,0.001,0.0252,החוב לא נחות,,1276784.16,1.0,110.05,,1405.10097,,,,0.000406,0.009391,0.001109,
,665,1651.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,"מבני תעשיה אג""ח טז",IL0022604388,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,1.65,2028-06-30,0.0565,0.0488,החוב לא נחות,,41877.03,1.0,102.79,,43.0454,,,,0.000357,0.000287,3.4e-05,
,665,1651.0,"ריט 1 בע""מ",513821488,ח.פ.,"ריט אג""ח ז",IL0011712713,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,5.83,2034-09-20,0.025,0.0291,החוב לא נחות,,1048786.99,1.0,116.08,,1217.43194,,,,0.000777,0.008136,0.000961,
,665,1651.0,"בזק החברה הישראלית לתקשורת בע""מ",520031931,ח.פ.,"בזק אג""ח 14",IL0023003176,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,7.43,2035-06-01,0.0058,0.0274,החוב לא נחות,,195426.15,1.0,99.05,,193.5696,,,,0.00032,0.001293,0.000152,
,665,1651.0,"שופרסל בע""מ",520022732,ח.פ.,"שופרסל אג""ח ז",IL0077702582,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,רשתות שיווק,כן,ilAA,S&P מעלות,מנפיק,ILS,2.71,2030-08-20,0.0352,0.0456,החוב לא נחות,,439900.43,1.0,97.78,,430.13464,,,,0.000627,0.002874,0.000339,
,665,1651.0,ישראמקו נגב 2 שותפות מוגבלת,550010003,מספר שותפות,"ישראמקו אג""ח ב",IL0023202240,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ilAA,S&P מעלות,מנפיק,ILS,2.63,2030-10-10,0.0377,0.0494,החוב לא נחות,,166554.78,1.0,95.89,,159.70938,,,,0.001049,0.001067,0.000126,
,665,1651.0,"שופרסל בע""מ",520022732,ח.פ.,"שופרסל אג""ח ד",IL0077701915,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,רשתות שיווק,כן,ilAA,S&P מעלות,מנפיק,ILS,2.45,2029-10-08,0.0299,0.025,החוב לא נחות,,20241.2,1.0,119.71,5.99083,30.22156,,,,0.000171,0.000201,2.3e-05,
,665,1651.0,"סלע קפיטל נדל""ן בע""מ",513992529,ח.פ.,"סלע נדלן אג""ח ה",IL0012050873,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,מנפיק,ILS,6.96,2037-04-10,0.03,0.0303,החוב לא נחות,,173819.01,1.0,107.6,,187.02926,,,,0.000393,0.00125,0.000147,
,665,1651.0,"בתי זקוק לנפט בע""מ",520036658,ח.פ.,בזן י,IL0025905113,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ilA+,S&P מעלות,מנפיק,ILS,2.22,2031-09-25,0.027,0.0499,החוב לא נחות,,18462.03,1.0,95.21,,17.57769,,,,3.9e-05,0.000117,1.3e-05,
,665,1651.0,"אפי נכסים בע""מ",510560188,ח.פ.,"אפי נכסים אג""ח יד",IL0011845307,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A1.il,מידרוג Moodys,מנפיק,ILS,4.24,2031-03-30,0.0154,0.0307,החוב לא נחות,,29051.21,1.0,108.24,,31.44503,,,,4.8e-05,0.00021,2.4e-05,
,665,1651.0,"אמות השקעות בע""מ",520026683,ח.פ.,"אמות אג""ח ט",IL0012049990,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,7.97,2037-01-05,0.032,0.0304,החוב לא נחות,,373915.36,1.0,109.97,,411.19472,,,,0.000456,0.002748,0.000324,
,665,1651.0,"דיסקונט מנפיקים בע""מ",520029935,ח.פ.,"דיסקונט מנפיקים אג""ח יא",IL0012277500,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,5.52,2031-09-07,0.03,0.0302,החוב לא נחות,,233534.25,1.0,100.75,,235.28575,,,,0.000193,0.001572,0.000185,
,665,1651.0,"החברה לישראל בע""מ",520028010,ח.פ.,"חברה לישראל אג""ח 12",IL0057602513,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ilA+,S&P מעלות,מנפיק,ILS,0.99,2026-09-30,0.036,0.0496,החוב לא נחות,,39085.23,1.0,98.76,,38.60057,,,,0.000353,0.000257,3e-05,
,665,1651.0,"מימון ישיר מקבוצת ישיר (2006) בע""מ",513893123,ח.פ.,"מימון ישיר אג""ח ו",IL0011916595,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,A1.il,מידרוג Moodys,מנפיק,ILS,0.98,2027-03-31,0.0354,0.0408,החוב לא נחות,,253040.14,1.0,109.63,,277.4079,,,,0.000302,0.001854,0.000219,
,665,1651.0,"אלוני-חץ נכסים והשקעות בע""מ",520038506,ח.פ.,"אלוני חץ אג""ח יב",IL0039004952,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,מנפיק,ILS,3.46,2031-02-28,0.0241,0.048,החוב לא נחות,,525512.48,1.0,93.59,,491.82713,,,,0.000255,0.003287,0.000388,
,665,1651.0,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,"מגדל ביטוח הון אג""ח י",IL0011920795,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,מנפיק,ILS,3.74,2029-11-30,0.0517,0.0463,החוב לא נחות,,288316.74,1.0,103.93,,299.64759,,,,0.000472,0.002002,0.000236,
,665,1651.0,"אלקטרה בע""מ",520028911,ח.פ.,"אלקטרה אג""ח ו",IL0073902632,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ilA+,S&P מעלות,מנפיק,ILS,4.52,2035-12-10,0.0207,0.0495,החוב לא נחות,,183032.03,1.0,88.43,,161.85523,,,,0.000252,0.001081,0.000127,
,665,1651.0,"אלבר שירותי מימונית בע""מ",512025891,ח.פ.,"אלבר אג""ח כ",IL0011918328,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,1.4,2028-06-20,0.057,0.0529,החוב לא נחות,,340909.7,1.0,100.89,,343.9438,,,,0.000472,0.002298,0.000271,
