Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24
,168,2013.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (00) תל בונד 20,IL0011499881,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,146392.21,1.0,496.66,,727.07153,0.001586,0.001132,7.3e-05,
,168,2013.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל‏ תא 90,IL0011502593,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,164068.9,1.0,4757.0,,7804.75776,0.00293,0.012152,0.000785,
,168,2013.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי טכ עילית,IL0011425381,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,קרן סגורה-קרן טכנולוגיה עילית,לא,ILS,604811.99,1.0,84.7,,512.27576,0.001953,0.000797,5.1e-05,
,168,2013.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד 60,IL0011462327,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,406683.54,1.0,3901.51,,15866.7991,0.01797,0.024705,0.001596,
,168,2013.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד שקלי 50,IL0011693335,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,145495.77,1.0,4181.43,,6083.80358,0.010247,0.009472,0.000612,
,168,2013.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תא 125,IL0011437188,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,451177.72,1.0,3198.0,,14428.66344,0.002358,0.022466,0.001451,
,168,2013.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד ש 50,IL0011507626,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,259728.14,1.0,4241.12,,11015.38204,0.01121,0.017151,0.001108,
,168,2013.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד 60,IL0011451015,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,2993754.49,1.0,392.09,,11738.21198,0.007919,0.018276,0.001181,
,168,2013.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תלבונד 60,IL0011480063,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,3183227.7,1.0,392.58,,12496.71531,0.011498,0.019457,0.001257,
,168,2013.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תא 125,IL0011463564,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,43728.23,1.0,31750.0,,13883.71341,0.001572,0.021617,0.001397,
,168,2013.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד שקלי,IL0011451841,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,1131884.57,1.0,421.35,,4769.19561,0.004429,0.007425,0.000479,
,168,2013.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד 60‎,IL0011499964,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,1346361.98,1.0,499.28,,6722.11609,0.008356,0.010466,0.000676,
,168,2013.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד שקלי,IL0011505232,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,306743.19,1.0,419.81,,1287.73859,0.00149,0.002005,0.000129,
,168,2013.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל אי.בנקים מש,IL0011877649,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,180477.31,1.0,10670.0,,19256.92881,0.005584,0.029983,0.001937,
,168,2013.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא 35,IL0012259946,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,7749.04,1.0,5208.0,,403.56996,0.007399,0.000628,4e-05,
,168,2013.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד ש 50,IL0011507139,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,1939623.38,1.0,422.22,,8189.47783,0.01414,0.012751,0.000824,
,168,2013.0,"ילין לפידות-ניהול קרנות נאמנות בע""מ",513846808,ח.פ.,"י.ל סל ת""א בנקים",IL0012065491,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,21095.98,1.0,9617.0,,2028.80081,0.001279,0.003158,0.000204,
,168,2013.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל אינדקס בנקים יש,IL0011487746,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,746175.37,1.0,6734.0,,50247.44977,0.003439,0.078237,0.005055,
,168,2013.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תא 35,IL0011437006,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,276219.69,1.0,3151.0,,8703.68257,0.004151,0.013551,0.000875,
,168,2013.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם Bullet ETF צמוד 2025,IL0011582868,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה צמוד מדד-צמודות מדד - ממשלתיות",לא,ILS,23047.0,1.0,1236.5,,284.97612,0.001099,0.000443,2.8e-05,
,168,2013.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל‏ תלבונד שקל 50,IL0011501686,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,2942900.35,1.0,339.54,,9992.32385,0.015285,0.015558,0.001005,
,168,2013.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד שקלי,IL0011464141,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,260627.16,1.0,4185.19,,10907.74191,0.008096,0.016983,0.001097,
,168,2013.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא-ביטוח,IL0012157710,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,מניות בארץ - מניות לפי ענפים-מדד אחר,לא,ILS,74685.24,1.0,9609.0,,7176.5047,0.004101,0.011174,0.000722,
,168,2013.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד 60,IL0011504730,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,1936765.28,1.0,390.79,,7568.68505,0.009917,0.011784,0.000761,
,168,2013.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד 20,IL0011437915,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,849806.93,1.0,398.89,,3389.79488,0.004947,0.005278,0.000341,
,168,2013.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד שקלי,IL0011500027,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,281318.59,1.0,487.71,,1372.01892,0.001923,0.002136,0.000138,
,168,2013.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תא 35,IL0011465700,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,30071.24,1.0,31380.0,,9436.35532,0.003423,0.014692,0.000949,
,168,2013.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד 20,IL0011504409,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,905090.68,1.0,401.77,,3636.38283,0.009722,0.005662,0.000365,
,168,2013.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד 20,IL0011459604,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,90846.78,1.0,3977.99,,3613.8758,0.003566,0.005626,0.000363,
,168,2013.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא 125,IL0011488082,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,73487.08,1.0,3172.0,,2331.01025,0.001019,0.003629,0.000234,
,168,2013.0,iShares Core MSCI EM IMI UCITS,549300HAPVPBRLCT6I96,LEI,EIMI LN iShares Core MSCI EM IMI UCITS,IE00BKM4GZ66,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",בריטניה,LSE,Index Funds,לא,USD,30963.72,3.306,4319.0,,4421.1893,4.3e-05,0.006883,0.000444,
,168,2013.0,SRCE STX 600 OPT INDUSTRIAL,63540039LSF8UUN5WP93,LEI,XNPS GY- Industrials DJ600 Sor,IE00B5MJYX09,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,EUR,2540.34,3.8807,51610.0,,5087.86341,0.013559,0.007922,0.000511,
,168,2013.0,Lyxor STOXX Europe 600 Healthc,549300PIEKDU0YN6UJ34,LEI,HLT FP Lyxor STOXX Europe 600 Healthc,LU1834986900,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,12880.49,3.8807,13635.6,,6815.7962,0.002251,0.010612,0.000685,
,168,2013.0,Industrial Select Sector SPDR,549300HQI51T8KP6U325,LEI,XLI-SPDR Industrial,US81369Y7040,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,52484.82,3.306,15423.0,,26761.18937,0.000337,0.041668,0.002692,
,168,2013.0,GLOBAL HORIZON FUND,549300UV6MMK38353F61,LEI,HXT CN EQUITY,CA44056G1054,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",קנדה,TSX,Index Funds,לא,CAD,47588.17,2.3745,7866.0,,8888.43169,0.000819,0.013839,0.000894,
,168,2013.0,ENERGY SELECT SECTOR SPDR FUND,54930064FLK0RD4TRU75,LEI,XLE-SPDR Eenrgy,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,53551.59,3.306,8934.0,,15816.89132,0.000177,0.024626,0.00159,
,168,2013.0,Health Care Select Sector SPDR,549300EJNY3KKJHPOY44,LEI,XLV-SPDR Health Care,US81369Y2090,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,14633.25,3.306,13917.0,,6732.69705,5.9e-05,0.010482,0.000675,
,168,2013.0,iShares MSCI Europe Financials,549300Q3F47BPOYQTW29,LEI,ESIN GY ISHARES MSCI EUROPE INDUSTRIAL,IE00BMW42520,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,536.47,3.8807,856.8,,17.83767,4e-06,2.7e-05,1e-06,
,168,2013.0,iShares MSCI Europe Financials,549300Q3F47BPOYQTW29,LEI,iShares Msci Europe Consumer Discretionary,IE00BMW42298,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,EUR,315792.38,3.8807,633.1,,7758.61192,0.005228,0.01208,0.00078,
,168,2013.0,Source STOXX Europe 600 Optimi,635400P6NV26FABBYW18,LEI,X7PS GY- Banks DJ600 Source,IE00B5MTWD60,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,20104.77,3.8807,17810.0,,13895.46685,0.007382,0.021635,0.001397,
,168,2013.0,iShares Expanded Tech-Software,54930072GM1ADLZJ5373,LEI,IGV US iShares North American Tech-So,US4642875151,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",CBOE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,30096.66,3.306,11501.0,,11443.44372,0.000352,0.017817,0.001151,
,168,2013.0,Materials Select Sector SPDR F,549300N81BAQ1XPGBT65,LEI,XLB - SPDR Material,US81369Y1001,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,24418.44,3.306,8962.0,,7234.78695,0.000396,0.011263,0.000726,
,168,2013.0,BlackRock inc,529900VBK42Y5HHRMD23,LEI,METL NA ISHARES ESSENTIAL METALS,IE000ROSD5J6,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירלנד,NYSE,Index Funds,לא,USD,510041.06,3.306,730.76,,12322.04404,0.013003,0.019185,0.001239,
,168,2013.0,VANECK VECTORS GOLD MINERS ETF,54930031TORTKAM9TJ98,LEI,GDX US VanEck Vectors Gold Miners ETF,US92189F1066,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",קנדה,NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,13756.99,3.306,7640.0,,3474.71904,4.7e-05,0.00541,0.000349,
,168,2013.0,Technology Select Sector SPDR,549300BR5T0JNM2MW070,LEI,XLK US Techology SPDR,US81369Y8030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,13566.65,3.306,28186.0,,12641.79653,4.2e-05,0.019683,0.001272,
,168,2013.0,iShares MSCI Brazil ETF,549300FJMHPYN6U09212,LEI,4BRZ GY iShares MSCI Brazil UCITS,DE000A0Q4R85,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",ברזיל,אחר,Index Funds,לא,USD,52508.46,3.306,4159.0,,7219.73154,0.000731,0.01124,0.000725,
,168,2013.0,Invesco KBW Bank ETF,ECPGFXU8A2SHKVVGJI15,LEI,KBWB US Invesco KBW Bank ETF,US46138E6288,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,45963.93,3.306,7821.0,,11884.5383,0.000633,0.018504,0.001195,
,168,2013.0,iShares USD High Yield Corp Bo,549300XNS7MREWVF4X34,LEI,USHY US iShares BROAD USD High Yield,US46435U8532,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",אחר,Index Funds,לא,USD,52548.41,3.306,3778.0,,6563.33153,7.8e-05,0.010218,0.000659,
,168,2013.0,Franklin FTSE China ETF,5493007BO6696OMBQG08,LEI,FLXC LN Franklin FTSE China UCITS ETF,IE00BHZRR147,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",סין,LSE,Index Funds,לא,USD,268968.49,3.306,3486.5,,31002.30023,0.004423,0.048271,0.003119,
,168,2013.0,Invesco S&P 500 UCITS ETF,635400KZRKKKNVCJXD85,LEI,SPXS LN SOURCE S&P 500 UCITS ETF,IE00B3YCGJ38,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,2533.92,3.306,132232.0,,11077.2583,7e-05,0.017247,0.001114,
,168,2013.0,iShares USD Corp Bond UCITS ET,549300QQR5SNTQVNFC45,LEI,LQDE LN iShares $ corp Bond,IE0032895942,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,39411.3,3.306,10390.0,,13537.52275,0.00046,0.021078,0.001361,
,168,2013.0,TOPIX Banks Exchange Traded,353800A9AYNTIQFRDM29,LEI,1615 JP TOPIX Banks Exchange Traded,JP3040170007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,774801.5,0.022332,47230.0,,8172.14411,1e-05,0.012724,0.000822,
,168,2013.0,Invesco EURO STOXX 50 UCITS ETF,635400HBSITNQELEBE97,LEI,SDJE50 GY Invesco EURO STOXX 50,IE00B60SWX25,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,Index Funds,לא,EUR,28890.52,3.8807,14074.0,,15779.12708,0.003728,0.024568,0.001587,
,168,2013.0,iShares U.S. Medical Devices E,529900VBK42Y5HHRMD23,LEI,IHI US Ishares US Medical Devices E,US4642888105,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,58739.76,3.306,6008.0,,11667.15488,0.000843,0.018165,0.001173,
,168,2013.0,Consumer Staples Select Sector,549300Z52QUV3UXHLA68,LEI,XLP-SPDR Consumer Stapels,US81369Y3080,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,48840.66,3.306,7837.0,,12654.18652,0.000237,0.019702,0.001272,
,168,2013.0,iShares Core TOPIX ETF,549300SP7D90SMMY7N82,LEI,1475 JP iShares Core TOPIX ETF,JP3048120004,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,724568.7,0.022332,32400.0,,5242.66613,1e-06,0.008163,0.000527,
,168,2013.0,SPDR S&P Metals & Mining ETF,549300ZFEEJ2IP5VME73,LEI,XME US - SPDR Metals and Minin,US78464A7550,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,34147.92,3.306,9319.0,,10520.50281,0.001179,0.016379,0.001057,
,168,2013.0,Financial Select Sector SPDR F,549300Y12KQ6ZG08NY28,LEI,XLF-SPDR Financial,US81369Y6059,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,33948.38,3.306,5387.0,,6046.01114,3.3e-05,0.009413,0.000608,
,168,2013.0,Utilities Select Sector SPDR F,549300ERQDM80PRYUH21,LEI,XLU-SPDR Utilities,US81369Y8865,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,47161.64,3.306,8721.0,,13597.46712,0.000193,0.02117,0.001367,
,168,2013.0,SPDR S&P Regional Banking ETF,549300EFWJBKUN6WJX52,LEI,KRE US SPDR KBW Regional Banki,US78464A6982,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"Regional Banks מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,7521.46,3.306,6330.0,,1574.01342,0.000122,0.00245,0.000158,
