Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 19
,168,12155.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8891 4.8% 2035,8288910.0,2020-11-01,7.96,צמוד למדד המחירים לצרכן,2035-11-01,0.048,0.0486,96012717.05,121.109518,146281.1317,116280.53868,עלות מופחתת,0.010171,0.004136,
,168,12155.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288177.0,2014-08-01,3.5252,צמוד למדד המחירים לצרכן,2029-08-01,0.048,0.0486,50317277.34,119.336051,66310.80102,60046.65164,עלות מופחתת,0.005252,0.002136,
,168,12155.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8858 4.80% 2033,8288580.0,2018-01-01,6.1449,צמוד למדד המחירים לצרכן,2033-01-01,0.048,0.0486,112800888.87,121.135082,162904.30411,136641.44931,עלות מופחתת,0.011953,0.004861,
,168,12155.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8774 4.8% 2024,8287740.0,2011-01-02,0.2547,צמוד למדד המחירים לצרכן,2026-01-01,0.048,0.0486,43387983.46,127.124409,55509.52119,55156.71745,עלות מופחתת,0.004824,0.001962,
,168,12155.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8799 4.8% 2028,8287997.0,2013-02-01,2.225,צמוד למדד המחירים לצרכן,2028-02-01,0.048,0.0486,71753576.64,121.503284,92670.18064,87182.95174,עלות מופחתת,0.007626,0.003101,
,168,12155.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8773 4.8% 2024,8287732.0,2010-12-01,0.1698,צמוד למדד המחירים לצרכן,2025-12-01,0.048,0.0486,18318440.52,127.762436,23503.39317,23404.08576,עלות מופחתת,0.002047,0.000832,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8777 4.8% 2024,8287773.0,2011-04-01,0.4896,צמוד למדד המחירים לצרכן,2026-04-01,0.048,0.0486,374794.73,127.534224,484.10195,477.99155,עלות מופחתת,0.00112,0.000198,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8857 4.80% 2032,8288570.0,2017-12-01,6.0603,צמוד למדד המחירים לצרכן,2032-12-01,0.048,0.0486,3403424.6,121.251186,4908.42416,4126.69269,עלות מופחתת,0.009677,0.001709,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8873 4.8% 2034,8288730.0,2019-04-01,6.9188,צמוד למדד המחירים לצרכן,2034-04-01,0.048,0.0486,1891431.2,121.47899,2803.4832,2297.69152,עלות מופחתת,0.005388,0.000951,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8859 4.80% 2033,8288590.0,2018-02-01,6.2298,צמוד למדד המחירים לצרכן,2033-02-01,0.048,0.0486,6328410.39,120.536103,9115.40153,7628.01929,עלות מופחתת,0.017888,0.00316,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8789 4.8% 2027,8287898.0,2012-04-01,1.4322,צמוד למדד המחירים לצרכן,2027-04-01,0.048,0.0486,2230904.67,125.449565,2909.30318,2798.66021,עלות מופחתת,0.006563,0.001159,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8876 4.8% 2034,8288760.0,2019-07-01,7.1686,צמוד למדד המחירים לצרכן,2034-07-01,0.048,0.0486,2349697.28,118.269082,3414.93763,2778.9654,עלות מופחתת,0.006516,0.001151,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8860 4.80% 2033,8288600.0,2018-03-02,6.3105,צמוד למדד המחירים לצרכן,2033-03-02,0.048,0.0486,1856831.22,120.642639,2683.8821,2240.13018,עלות מופחתת,0.005253,0.000928,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8815 4.80% 2029,8288151.0,2014-06-01,3.3578,צמוד למדד המחירים לצרכן,2029-06-01,0.048,0.0486,2780455.79,120.755293,3690.5538,3357.54755,עלות מופחתת,0.007873,0.001391,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8821 4.80% 2029,8288219.0,2014-12-01,3.7726,צמוד למדד המחירים לצרכן,2029-12-01,0.048,0.0486,2858095.18,120.283162,3824.68003,3437.80726,עלות מופחתת,0.008061,0.001424,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8905 4.8% 2037,8289050.0,2022-01-02,8.7321,צמוד למדד המחירים לצרכן,2037-01-02,0.048,0.0486,6715563.61,117.208306,10125.4993,7871.19835,עלות מופחתת,0.018458,0.003261,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8773 4.8% 2024,8287732.0,2010-12-01,0.1698,צמוד למדד המחירים לצרכן,2025-12-01,0.048,0.0486,683330.58,127.762436,876.74425,873.03979,עלות מופחתת,0.002047,0.000361,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288177.0,2014-08-01,3.5252,צמוד למדד המחירים לצרכן,2029-08-01,0.048,0.0486,1876979.34,119.336051,2473.58383,2239.91302,עלות מופחתת,0.005252,0.000928,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8812 4.80% 2029,8288128.0,2014-03-02,3.1852,צמוד למדד המחירים לצרכן,2029-03-02,0.048,0.0486,3210138.37,119.547879,4197.14924,3837.65233,עלות מופחתת,0.008999,0.001589,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8814 4.80% 2029,8288144.0,2014-05-01,3.2732,צמוד למדד המחירים לצרכן,2029-05-01,0.048,0.0486,1756026.5,121.349815,2336.43549,2130.93491,עלות מופחתת,0.004997,0.000882,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8787 4.8%,8287872.0,2012-02-01,1.3047,צמוד למדד המחירים לצרכן,2027-02-01,0.048,0.0486,2939584.78,123.489416,3759.87616,3630.07607,עלות מופחתת,0.008512,0.001503,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8863 4.80% 2033,8288630.0,2018-06-01,6.4097,צמוד למדד המחירים לצרכן,2033-06-01,0.048,0.0486,3037243.44,121.13077,4421.18356,3679.03636,עלות מופחתת,0.008627,0.001524,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8853 4.80% 2032,8288532.0,2017-08-02,5.8709,צמוד למדד המחירים לצרכן,2032-08-02,0.048,0.0486,5575045.37,121.002219,7978.19699,6745.92859,עלות מופחתת,0.015819,0.002794,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8800 4.8% 2028,8288003.0,2013-03-01,2.3046,צמוד למדד המחירים לצרכן,2028-03-01,0.048,0.0486,1548841.57,121.232645,2001.41052,1877.7016,עלות מופחתת,0.004403,0.000777,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8824 4.80% 2030,8288243.0,2015-03-01,4.0197,צמוד למדד המחירים לצרכן,2030-03-01,0.048,0.0486,4651069.41,120.173475,6263.7822,5589.35173,עלות מופחתת,0.013107,0.002315,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8851 4.80% 2032,8288516.0,2017-06-01,5.7006,צמוד למדד המחירים לצרכן,2032-06-01,0.048,0.0486,3469488.6,121.613877,4966.3387,4219.3796,עלות מופחתת,0.009894,0.001748,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8830 4.80% 2030,8288300.0,2015-09-01,4.4269,צמוד למדד המחירים לצרכן,2030-09-01,0.048,0.0486,369895.0,119.092969,499.50091,440.51894,עלות מופחתת,0.001033,0.000182,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8872 4.8% 2034,8288720.0,2019-03-01,7.0003,צמוד למדד המחירים לצרכן,2034-03-01,0.048,0.0486,6011148.11,119.225346,8761.49323,7166.81211,עלות מופחתת,0.016806,0.002969,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8829 4.80% 2030,8288292.0,2015-08-02,4.3456,צמוד למדד המחירים לצרכן,2030-08-02,0.048,0.0486,2473769.31,119.790982,3352.02115,2963.35254,עלות מופחתת,0.006949,0.001227,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8875 4.8% 2034,8288750.0,2019-06-02,7.0886,צמוד למדד המחירים לצרכן,2034-06-02,0.048,0.0486,14698.52,119.543823,21.54312,17.57117,עלות מופחתת,4.1e-05,7e-06,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8793  4.8% 2027,8287930.0,2012-08-01,1.7666,צמוד למדד המחירים לצרכן,2027-08-01,0.048,0.0486,2652112.84,122.313329,3402.91333,3243.88751,עלות מופחתת,0.007607,0.001343,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8834 4.80% 2031,8288342.0,2016-01-01,4.6555,צמוד למדד המחירים לצרכן,2031-01-01,0.048,0.0486,892139.1,121.131032,1233.53465,1080.65731,עלות מופחתת,0.002534,0.000447,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8889 4.8% 2035,8288890.0,2020-09-01,7.9818,צמוד למדד המחירים לצרכן,2035-09-01,0.048,0.0486,7522889.73,119.090536,11272.41203,8959.04973,עלות מופחתת,0.021009,0.003711,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8775 4.8% 2024,8287757.0,2011-02-01,0.3397,צמוד למדד המחירים לצרכן,2026-02-01,0.048,0.0486,1525949.97,126.169582,1941.77835,1925.28469,עלות מופחתת,0.004514,0.000797,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8900 4.8% 2036,8289000.0,2021-08-01,8.5153,צמוד למדד המחירים לצרכן,2036-08-01,0.048,0.0486,1244696.37,117.79669,1874.05915,1466.21112,עלות מופחתת,0.003438,0.000607,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8827 4.80% 2030,8288276.0,2015-06-01,4.1754,צמוד למדד המחירים לצרכן,2030-06-01,0.048,0.0486,1151579.59,121.365112,1573.40821,1397.61586,עלות מופחתת,0.003277,0.000579,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8849 4.80% 2032,8288490.0,2017-04-02,5.6809,צמוד למדד המחירים לצרכן,2032-04-02,0.048,0.0486,2023024.61,123.169499,2860.95383,2491.74927,עלות מופחתת,0.005843,0.001032,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8806 4.80% 2028,8288060.0,2013-09-01,2.7523,צמוד למדד המחירים לצרכן,2028-09-01,0.048,0.0486,475294.24,119.095316,611.18949,566.05317,עלות מופחתת,0.001327,0.000234,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8906 4.8% 2037,8289080.0,2022-04-01,8.7668,צמוד למדד המחירים לצרכן,2037-04-01,0.048,0.0486,2678736.82,117.238719,4046.49948,3140.51672,עלות מופחתת,0.007364,0.001301,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8833 4.80% 2030,8288334.0,2015-12-01,4.5709,צמוד למדד המחירים לצרכן,2030-12-01,0.048,0.0486,1559470.21,121.121395,2151.06549,1888.85207,עלות מופחתת,0.004429,0.000782,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8838 4.80% 2031,8288383.0,2016-05-01,4.8705,צמוד למדד המחירים לצרכן,2031-05-01,0.048,0.0486,4388624.41,123.457557,6225.30693,5418.08848,עלות מופחתת,0.012705,0.002244,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8895 4.8% 2036,8288950.0,2021-03-01,8.2921,צמוד למדד המחירים לצרכן,2036-03-01,0.048,0.0486,5770964.93,119.329797,8744.35556,6886.48073,עלות מופחתת,0.016149,0.002853,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8820 4.80% 2029,8288201.0,2014-11-02,3.6929,צמוד למדד המחירים לצרכן,2029-11-02,0.048,0.0486,2097595.62,121.096058,2819.07825,2540.1056,עלות מופחתת,0.005956,0.001052,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8877 4.8% 2034,8288770.0,2019-08-01,7.2537,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0486,5810396.73,118.516376,8480.85884,6886.27162,עלות מופחתת,0.016148,0.002853,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8846 4.80% 2032,8288466.0,2017-01-01,5.4168,צמוד למדד המחירים לצרכן,2032-01-01,0.048,0.0486,3900794.23,121.498457,5531.73644,4739.40481,עלות מופחתת,0.011114,0.001963,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8842 4.80% 2031,8288425.0,2016-09-01,5.2064,צמוד למדד המחירים לצרכן,2031-09-01,0.048,0.0486,2771360.61,119.811152,3851.69747,3320.39909,עלות מופחתת,0.007786,0.001375,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8874 4.8% 2034,8288740.0,2019-05-01,7.0014,צמוד למדד המחירים לצרכן,2034-05-01,0.048,0.0486,6104997.35,120.387885,8989.64786,7349.67718,עלות מופחתת,0.017235,0.003045,
,168,13303.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8794  4.8% 2027,8287948.0,2012-09-02,1.8538,צמוד למדד המחירים לצרכן,2027-09-02,0.048,0.0486,1550963.36,121.695852,1985.32724,1887.45808,עלות מופחתת,0.004426,0.000781,
