Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25
,665,1651.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C17 16/01/26,TEVA US 01/16/26 C17,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,17.0,21.44,3.306,400.0,28.3552,0.062662,2.2e-05,
,665,1651.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C40 19/12/25,RRC US 12/19/25 C40,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,40.0,-54.45,3.306,163.0,-29.33929,-0.064837,-2.3e-05,
,665,1651.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C87,TLT US 01/16/2026 C87,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,87.0,19.97,3.306,375.0,24.75732,0.054711,1.9e-05,
,665,1652.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN C12000 OCT25,IL0858682979,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,2.15,1.0,945500.0,20.35197,0.071198,2.6e-05,
,665,1652.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN P12000 OCT25,IL0858685113,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,-2.15,1.0,332300.0,-7.15279,-0.025023,-9e-06,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C40 20/02/26,KWEB US 02/20/26 C40,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,40.0,95.09,3.306,397.0,124.79861,0.43659,0.000164,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 20/02/26,CAMT US 02/20/26 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,115.0,-0.41,3.306,990.0,-1.32605,-0.004638,-1e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C86,TLT US 01/16/26 C86,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,86.0,7.26,3.306,441.0,10.58131,0.037017,1.3e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,GRAB C7 17/04/26,GRAB US 04/17/26 C7 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-04-17,לא,USD,7.0,-22.52,3.306,60.0,-4.46646,-0.015625,-5e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C87,TLT US 01/16/2026 C87,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,87.0,12.1,3.306,375.0,14.99619,0.052462,1.9e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C35,SEDG US 10/17/25 C35 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,35.0,-22.42,3.306,415.0,-30.76271,-0.107618,-4e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C47 16/01/26,KWEB US 01/16/26 C47,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,47.0,-47.54,3.306,121.0,-19.01843,-0.066533,-2.5e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P270 21/11/25,NVMI US P270 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,270.0,2.74,3.306,750.0,6.80486,0.023805,8e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C90 19/12/2025,ORA US 12/19/25 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,90.0,-13.45,3.306,848.0,-37.71583,-0.131943,-4.9e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C17 16/01/26,TEVA US 01/16/26 C17,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,17.0,13.45,3.306,400.0,17.79048,0.062237,2.3e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C25,SEDG US 10/17/25 C25 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,25.0,22.42,3.306,1450.0,107.48417,0.376018,0.000142,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P300 20/02/2026,NVMI P300 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,300.0,1.86,3.306,2615.0,16.0889,0.056284,2.1e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG P20 17/10/2025,SEDG US 10/17/2025 PUT 20,טיקר,מניה,"חו""ל","ארה""ב",ISE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-16.82,3.306,4.0,-0.22238,-0.000777,0.0,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C95,TLT US 01/16/2026 C95,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,95.0,-21.77,3.306,74.0,-5.32665,-0.018634,-7e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US P140 17/10/25,NICE US 10/17/25 P140,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,140.0,-7.85,3.306,217.0,-5.62995,-0.019695,-7e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA P15 16/01/26,TEVA US 01/16/26 P15,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,15.0,-13.45,3.306,25.0,-1.11191,-0.003889,-1e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 21/11/25,CAMT US 11/21/25 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,115.0,-7.85,3.306,397.0,-10.29995,-0.036032,-1.3e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C95 21/11/25,CAMT US 11/21/25 C95,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,95.0,7.85,3.306,1290.0,33.46835,0.117084,4.4e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C40 19/12/25,RRC US 12/19/25 C40,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,40.0,-33.87,3.306,163.0,-18.25124,-0.063849,-2.4e-05,
,665,1652.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6400 31/10/25,SPXW US 10/31/25 P6400,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6400.0,2.85,3.306,3470.0,32.72427,0.114481,4.3e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C160 19/12/25,WIX US 12/19/25 C160 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,160.0,1.96,3.306,3700.0,23.99862,0.083955,3.1e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE P54 16/01/26,KRE US 01/16/26 P54 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,54.0,-38.03,3.306,125.0,-15.71771,-0.054986,-2e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C95,ODD US 01/15/27 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,95.0,-0.36,3.306,640.0,-0.75475,-0.00264,0.0,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG C35 20/03/2026,SEDG US 03/20/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-03-20,לא,USD,35.0,-3.21,3.306,1023.0,-10.84285,-0.037932,-1.4e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C80 19/12/2025,ORA US 12/19/25 C80 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,80.0,13.45,3.306,1790.0,79.61241,0.278512,0.000105,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C90,ODD US 01/16/26 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,90.0,-0.36,3.306,75.0,-0.08899,-0.000311,0.0,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C95,ODD US 01/16/26 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,95.0,-0.36,3.306,76.0,-0.09018,-0.000315,0.0,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C90,ODD US 01/15/27 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,90.0,-0.36,3.306,675.0,-0.80094,-0.002801,-1e-06,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C310 21/11/25,NVMI US C310 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,310.0,-6.11,3.306,2597.0,-52.43914,-0.18345,-6.9e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C165 17/10/25,NICE US 10/17/25 C165,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,165.0,7.85,3.306,40.0,1.03778,0.00363,1e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C60 16/01/26,KRE US 01/16/26 C60 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,38.03,3.306,580.0,72.93017,0.255135,9.6e-05,
,665,1652.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6000 31/10/25,SPXW US 10/31/25 P6000,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6000.0,-2.85,3.306,1110.0,-10.46799,-0.03662,-1.3e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P230 20/02/2026,NVMI P230 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,230.0,-1.86,3.306,574.0,-3.53156,-0.012354,-4e-06,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C35,SEDG US 12/19/2025 CALL  35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-5.61,3.306,962.0,-17.82755,-0.062367,-2.3e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 16/01/26,KWEB US 01/16/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,32.0,-47.54,3.306,31.0,-4.87249,-0.017045,-6e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,GRAB C6 17/04/26,GRAB US 04/17/26 C6 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-04-17,לא,USD,6.0,-11.09,3.306,90.0,-3.2994,-0.011542,-4e-06,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C240 19/12/25,WIX US 12/19/25 C240 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,240.0,-3.92,3.306,204.0,-2.64633,-0.009257,-3e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C45 19/12/25,RRC US 12/19/25 C45,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,45.0,118.54,3.306,55.0,21.55438,0.075404,2.8e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US P60 16/01/26,ALB US 01/16/26 P60,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,-23.76,3.306,202.0,-15.86587,-0.055504,-2e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C70 20/03/26,VRNS US C70 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,70.0,-1.62,3.306,246.0,-1.3198,-0.004617,-1e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 P85,TLT US 01/16/2026 P85,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,85.0,-14.52,3.306,98.0,-4.7028,-0.016452,-6e-06,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C50 20/02/26,KWEB US 02/20/26 C50,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,50.0,-95.09,3.306,97.0,-30.49236,-0.106673,-4e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US CALL 35 16/01/26,SEDG US 01/16/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-01-16,לא,USD,35.0,-6.41,3.306,926.0,-19.62948,-0.06867,-2.5e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US C120 16/01/26,ALB US 01/16/26 C120,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,120.0,-23.76,3.306,157.0,-12.33139,-0.043139,-1.6e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US P35 19/12/25,RRC US 12/19/25 P35,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-33.87,3.306,140.0,-15.67591,-0.054839,-2e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C65 20/03/26,VRNS US C65 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,65.0,-1.62,3.306,330.0,-1.77047,-0.006193,-2e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C185 17/10/25,NICE US 10/17/25 C185,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,185.0,-7.85,3.306,35.0,-0.90806,-0.003176,-1e-06,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 20/02/26,KWEB US 02/20/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,32.0,-47.54,3.306,48.0,-7.5445,-0.026393,-9e-06,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C32.5,SEDG US 12/19/2025 CALL  32.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,32.5,-5.61,3.306,960.0,-17.79048,-0.062237,-2.3e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US C100 16/01/26,ALB US 01/16/26 C100,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,100.0,23.76,3.306,400.0,31.41756,0.109909,4.1e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C22.5,SEDG US 12/19/2025 CALL  22.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,22.5,5.61,3.306,1775.0,32.89386,0.115074,4.3e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C74 16/01/26,KRE US 01/16/26 C74 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,74.0,-38.03,3.306,69.0,-8.67618,-0.030352,-1.1e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C360 20/02/2026,NVMI US C360 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,360.0,-1.86,3.306,2251.0,-13.84937,-0.04845,-1.8e-05,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C21 16/01/26,TEVA US 01/16/26 C21,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,21.0,-13.45,3.306,162.0,-7.20515,-0.025206,-9e-06,
,665,1652.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,OSCR C25 15/01/2027,OSCR US 01/15/27 CALL 25,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2027-01-15,לא,USD,25.0,-8.87,3.306,520.0,-15.24752,-0.053341,-2e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,LYFT US C21 20/03/26,LYFT US 03/20/26 C21,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Ground Transportation,מניות לרבות מדדי מניות,2026-03-20,לא,USD,21.0,-5.22,3.306,455.0,-7.85325,-0.027473,-1e-05,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C38 16/01/26,KWEB US 01/16/26 C38,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,38.0,47.54,3.306,528.0,82.98951,0.290327,0.000109,
,665,1652.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 P20,SEDG US 10/17/25 P20 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-11.21,3.306,4.0,-0.14825,-0.000518,0.0,
,665,1653.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN C12000 OCT25,IL0858682979,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,1.2,1.0,945500.0,11.32157,0.073375,2.8e-05,
,665,1653.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN P12000 OCT25,IL0858685113,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,-1.2,1.0,332300.0,-3.97901,-0.025787,-1e-05,
,665,1653.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US C120 16/01/26,ALB US 01/16/26 C120,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,120.0,-12.44,3.306,157.0,-6.45619,-0.041842,-1.6e-05,
,665,1653.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C40 19/12/25,RRC US 12/19/25 C40,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,40.0,-17.73,3.306,163.0,-9.55557,-0.061929,-2.4e-05,
,665,1653.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6400 31/10/25,SPXW US 10/31/25 P6400,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6400.0,1.49,3.306,3470.0,17.13304,0.111039,4.3e-05,
,665,1653.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 P85,TLT US 01/16/2026 P85,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,85.0,-7.31,3.306,98.0,-2.36819,-0.015348,-5e-06,
,665,1653.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG C35 20/03/2026,SEDG US 03/20/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-03-20,לא,USD,35.0,-1.65,3.306,1023.0,-5.56675,-0.036078,-1.4e-05,
,665,1653.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C160 19/12/25,WIX US 12/19/25 C160 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,160.0,1.09,3.306,3700.0,13.35016,0.086522,3.3e-05,
,665,1653.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C95,ODD US 01/16/26 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,95.0,-0.18,3.306,76.0,-0.0463,-0.0003,0.0,
,665,1653.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C240 19/12/25,WIX US 12/19/25 C240 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,240.0,-2.18,3.306,204.0,-1.47213,-0.00954,-3e-06,
,665,1653.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P230 20/02/2026,NVMI P230 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,230.0,-1.04,3.306,574.0,-1.96457,-0.012732,-4e-06,
,665,1653.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P300 20/02/2026,NVMI P300 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,300.0,1.04,3.306,2615.0,8.95007,0.058005,2.2e-05,
,665,1653.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C90,ODD US 01/16/26 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,90.0,-0.18,3.306,75.0,-0.04569,-0.000296,0.0,
,665,1653.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US P140 17/10/25,NICE US 10/17/25 P140,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,140.0,-4.37,3.306,217.0,-3.13188,-0.020297,-7e-06,
,665,1653.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 21/11/25,CAMT US 11/21/25 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,115.0,-4.37,3.306,397.0,-5.72974,-0.037134,-1.4e-05,
,665,1653.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 20/02/26,CAMT US 02/20/26 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,115.0,-0.21,3.306,990.0,-0.6808,-0.004412,-1e-06,
,665,1653.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG P20 17/10/2025,SEDG US 10/17/2025 PUT 20,טיקר,מניה,"חו""ל","ארה""ב",ISE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-9.35,3.306,4.0,-0.12371,-0.000801,0.0,
,665,1653.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C185 17/10/25,NICE US 10/17/25 C185,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,185.0,-4.37,3.306,35.0,-0.50514,-0.003273,-1e-06,
