Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הבנק,מספר מזהה בנק,סוג מספר מזהה בנק,מאפיין עיקרי,"ישראל/חו""ל",בעל עניין/צד קשור,דירוג הבנק,שם מדרג,מטבע פעילות,שווי מטבעי,שער חליפין,שיעור ריבית,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 18
,168,8812.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,902.12081,3.8807,,3500.86022,0.005409,0.000353,
,168,8812.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-1940.0,3.306,,-6413.64,-0.00991,-0.000648,
,168,8812.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-837.6059,1.0,,-837.6059,-0.001294,-8.4e-05,
,168,8812.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-21814.88893,3.306,,-72120.02285,-0.111436,-0.007292,
,168,8812.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,13.15419,4.4409,,58.41645,9e-05,6e-06,
,168,8812.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,178475.51304,1.0,,178475.51304,0.275775,0.018049,
,168,8812.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,AUD,0.00078,2.1849,,0.0017,0.0,0.0,
,168,8812.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,10430.33108,3.8807,,40476.98582,0.062543,0.004093,
,168,8812.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,23140.55722,1.0,,23140.55722,0.035755,0.002339,
,168,8812.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,2162.54138,4.4409,,9603.63001,0.014838,0.000971,
,168,8812.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,18177.07882,1.0,,18177.07882,0.028086,0.001838,
,168,8812.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,15524.07866,0.022332,,346.68372,0.000535,3.5e-05,
,168,8812.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,BBB,S&P,USD,1480.64043,3.306,,4894.99727,0.007563,0.000495,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,66.37891,3.306,,219.4487,0.002186,0.000273,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,-1.77247,3.306,,-5.8598,-5.8e-05,-7e-06,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,0.3539,4.4409,,1.57163,1.5e-05,2e-06,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,334.8397,3.8807,,1299.4124,0.012952,0.00162,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,2133.36268,1.0,,2133.36268,0.021265,0.00266,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,209.2375,1.0,,209.2375,0.002085,0.00026,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,63.4914,4.4409,,281.95896,0.002809,0.000351,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,198.59441,3.306,,656.55314,0.006543,0.000817,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,0.55532,3.8807,,2.15503,2.1e-05,2e-06,
,665,12154.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,ILS,-93.199,1.0,,-93.199,-0.000929,-0.000116,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,12.73328,3.306,,42.09624,0.00042,5.3e-05,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A+,S&P,USD,-139.53535,3.306,,-461.30388,-0.004599,-0.000575,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,2039.89462,1.0,,2039.89462,0.020332,0.002541,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A,S&P,USD,24.92419,3.306,,82.39937,0.000821,0.000102,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,435.299,0.022332,,9.72109,9.6e-05,1.2e-05,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CAD,45.47279,2.3745,,107.97514,0.001076,0.000134,
,665,12154.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,5.47759,3.306,,18.10893,0.00018,2.1e-05,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-79.78567,3.306,,-263.77143,-0.002628,-0.000328,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,2914.71693,1.0,,2914.71693,0.029055,0.003634,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,194.52638,1.0,,194.52638,0.001939,0.000242,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-10.58874,3.306,,-35.00637,-0.000348,-4.3e-05,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,60.3497,3.306,,199.51614,0.001985,0.000247,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,5675.10262,1.0,,5675.10262,0.05657,0.007077,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-25.80567,1.0,,-25.80567,-0.000257,-3.2e-05,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,54.13893,4.4409,,240.42553,0.002395,0.000299,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-22.53493,1.0,,-22.53493,-0.000224,-2.8e-05,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,533.52051,1.0,,533.52051,0.005318,0.000665,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,613.3879,1.0,,613.3879,0.006113,0.000764,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,1067.00908,1.0,,1067.00908,0.010636,0.00133,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,77214.01685,1.0,,77214.01685,0.769711,0.096309,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,667.01951,1.0,,667.01951,0.006648,0.000831,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-1161.84562,3.306,,-3841.06161,-0.038288,-0.004789,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,AUD,50.08758,2.1849,,109.43635,0.00109,0.000136,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,15.01183,2.3745,,35.64559,0.000355,4.4e-05,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,17.71965,4.4409,,78.69121,0.000783,9.6e-05,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,DKK,92.73279,0.5199,,48.21178,0.00048,6e-05,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,451.87874,3.306,,1493.91115,0.014889,0.001863,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CHF,14.47657,4.1427,,59.9721,0.000597,7.4e-05,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,BBB,S&P,USD,15.32296,3.306,,50.6577,0.000504,6.3e-05,
,665,12154.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,JPY,14606.75876,0.022332,,326.19814,0.003251,0.000406,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,1486.23259,1.0,,1486.23259,0.014814,0.001852,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,535.2453,1.0,,535.2453,0.005335,0.000667,
,665,12154.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,83.65375,1.0,,83.65375,0.000833,0.000104,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,113.89311,3.8807,,441.98498,0.004404,0.00055,
,665,12154.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,0.53039,3.306,,1.75348,1.7e-05,2e-06,
,665,12154.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,1129.68319,3.306,,3734.73262,0.037228,0.004656,
,665,12154.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,61.16271,1.0,,61.16271,0.000608,7.6e-05,
,665,12154.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,24.05101,3.8807,,93.33473,0.000929,0.000115,
,665,13307.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,118.16589,1.0,,118.16589,0.016546,0.002531,
,665,13307.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,93.03276,1.0,,93.03276,0.013027,0.001993,
,665,13307.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,21.60732,3.306,,71.43383,0.010001,0.001528,
,665,13307.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,7.5893,3.306,,25.09022,0.003513,0.000537,
,665,13307.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,38.17396,3.306,,126.20315,0.017671,0.002702,
,665,13307.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A,S&P,USD,0.88057,3.306,,2.91115,0.000407,6.2e-05,
,665,13307.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,102.84154,1.0,,102.84154,0.0144,0.002202,
,665,13307.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,3576.44056,1.0,,3576.44056,0.500817,0.076622,
,665,13307.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,0.06741,4.4409,,0.29932,4.1e-05,6e-06,
,665,13307.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,92.73297,1.0,,92.73297,0.012985,0.001986,
,665,13307.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CAD,7.90378,2.3745,,18.76752,0.002628,0.000402,
,665,13307.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,65.86837,1.0,,65.86837,0.009221,0.001408,
,665,13307.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,0.10576,3.8807,,0.41043,5.7e-05,8e-06,
,665,13307.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,0.09219,3.306,,0.30478,4.2e-05,6e-06,
,665,13307.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,33.81127,1.0,,33.81127,0.004734,0.000724,
,665,13307.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-1.84046,3.306,,-6.08457,-0.000852,-0.00013,
,665,13307.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,11.03288,4.4409,,48.9959,0.00686,0.001049,
,665,13307.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,-0.06824,3.306,,-0.22561,-3.1e-05,-4e-06,
,665,13307.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-13.29066,3.306,,-43.9389,-0.006152,-0.00094,
,665,13307.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,49.93653,1.0,,49.93653,0.006991,0.001069,
,665,13307.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,3.48633,3.8807,,13.52939,0.001894,0.000289,
,665,13307.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,185.46038,1.0,,185.46038,0.02597,0.003973,
,665,13307.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,DKK,16.11819,0.5199,,8.37985,0.001173,0.000179,
,665,13307.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CHF,2.51622,4.1427,,10.42395,0.001459,0.000223,
,665,13307.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,-118.97719,3.306,,-393.33859,-0.055081,-0.008428,
,665,13307.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,117.19356,1.0,,117.19356,0.01641,0.002509,
,665,13307.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,517.0557,1.0,,517.0557,0.072403,0.011076,
,665,13307.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,ILS,-3.58835,1.0,,-3.58835,-0.000502,-7.6e-05,
,665,13307.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,356.13364,1.0,,356.13364,0.049869,0.007629,
,665,13307.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-4.29184,1.0,,-4.29184,-0.0006,-9.1e-05,
,665,13307.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,6.73555,3.8807,,26.13865,0.003659,0.000559,
